subject	question	choices	answer	command_r+	prompt	verbalized
international_law	Kanuni ya ulinzi ya mamlaka ni nini?	['Ni mamlaka kulingana na madhara kwa maslahi ya taifa kwa mwenendo unaofanywa nje ya nchi', 'Ni mamlaka yanayolinda uraia wa mtu nje ya nchi', 'Ni mamlaka yanayolinda haki za binadamu za kimataifa', 'Ni mamlaka kulingana na utaifa wa mkosaji']	A	A) Ni mamlaka kulingana na madhara kwa maslahi ya taifa kwa mwenendo unaofanywa nje ya nchi	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Kanuni ya ulinzi ya mamlaka ni nini?
 A)Ni mamlaka kulingana na madhara kwa maslahi ya taifa kwa mwenendo unaofanywa nje ya nchi B)Ni mamlaka yanayolinda uraia wa mtu nje ya nchi C)Ni mamlaka yanayolinda haki za binadamu za kimataifa D)Ni mamlaka kulingana na utaifa wa mkosaji"	A
international_law	Ni kauli gani kati ya zifuatazo ndiyo sahihi?	['Baraza la Ulaya lilianzishwa mwaka 1950 na lina nchi 27 kama wanachama ', 'Baraza la Ulaya lilianzishwa mwaka 1949 na lina nchi 47 kama wanachama', 'Baraza la Ulaya lilianzishwa mwaka 1959 na lina nchi 34 kama wanachama', 'Baraza la Ulaya lilianzishwa mwaka 1984 na lina nchi 19 kama wanachama']	B	A) Baraza la Ulaya lilianzishwa mwaka 1950 na lina nchi 27 kama wanachama	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ni kauli gani kati ya zifuatazo ndiyo sahihi?
 A)Baraza la Ulaya lilianzishwa mwaka 1950 na lina nchi 27 kama wanachama  B)Baraza la Ulaya lilianzishwa mwaka 1949 na lina nchi 47 kama wanachama C)Baraza la Ulaya lilianzishwa mwaka 1959 na lina nchi 34 kama wanachama D)Baraza la Ulaya lilianzishwa mwaka 1984 na lina nchi 19 kama wanachama"	A
international_law	Je, 'matokeo ya usawa' ni nini katika sheria na mazoezi ya kuweka mipaka ya baharini?	"['Ni njia pekee ya kuweka mipaka ambayo mahakama na mahakama za kimataifa hufuata', 'Matokeo ya usawa ni yale ambayo hakimu au msuluhishi angeamua ex aequo et bono, yaani kwa hiari yao na kwa kuzingatia kile wanachokiona kuwa cha haki na usawa katika kesi ya kuweka mipaka', ""Ni matokeo ya mwisho kwamba uwekaji mipaka wote wa maeneo ya rafu ya bara na EEZ unapaswa kufikia, baada ya, hata hivyo, kuchora 'mstari wa usawa' wa muda na kurekebisha eneo kwa kuzingatia hali husika na mtihani wa uwiano."", 'Kufikia matokeo ya usawa ni njia ya zamani ya kuweka mipaka ambayo haitumiki kwa sasa']"	C	C)yaani kwa hiari yao na kwa kuzingatia kile wanachokiona kuwa cha haki na usawa katika kesi ya kuweka mipaka	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Je, 'matokeo ya usawa' ni nini katika sheria na mazoezi ya kuweka mipaka ya baharini?
 A)Ni njia pekee ya kuweka mipaka ambayo mahakama na mahakama za kimataifa hufuata B)Matokeo ya usawa ni yale ambayo hakimu au msuluhishi angeamua ex aequo et bono C)yaani kwa hiari yao na kwa kuzingatia kile wanachokiona kuwa cha haki na usawa katika kesi ya kuweka mipaka D)Ni matokeo ya mwisho kwamba uwekaji mipaka wote wa maeneo ya rafu ya bara na EEZ unapaswa kufikia"	C
international_law	Mshushio ni nini?	['Mshushio ni misamaha kutoka kwa majukumu fulani ya haki za binadamu yaliyomo katika mkataba', 'Mshushio unarejelea uwezo wa wenye haki kuleta madai dhidi ya Serikali kwa kukiuka wajibu', 'Serikali inaweza kusimamisha haki fulani kwa njia ya mshushio katika hali zinazotishia kuwepo kwake', 'Mshushio ni uwepo wa vifungu vya utekelezaji katika mikataba ya haki za binadamu']	C	A) Mshushio ni misamaha kutoka kwa majukumu fulani ya haki za binadamu yaliyomo katika mkataba	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Mshushio ni nini?
 A)Mshushio ni misamaha kutoka kwa majukumu fulani ya haki za binadamu yaliyomo katika mkataba B)Mshushio unarejelea uwezo wa wenye haki kuleta madai dhidi ya Serikali kwa kukiuka wajibu C)Serikali inaweza kusimamisha haki fulani kwa njia ya mshushio katika hali zinazotishia kuwepo kwake D)Mshushio ni uwepo wa vifungu vya utekelezaji katika mikataba ya haki za binadamu"	A
international_law	Ni nini maana ya ukilinganishwaji wa kitamaduni?	['Ukilinganishwaji wa kitamaduni unasisitiza kwamba haki za binadamu zinatumika kwa usawa kwa wote bila vikwazo', 'Ukilinganishwaji wa kitamaduni unasisitiza kwamba haki za binadamu zina asili ya kitamaduni', 'Ukilinganishwaji wa kitamaduni unasisitiza kwamba matumizi ya haki za binadamu yanahusiana na sheria katika kila taifa', 'Ukilinganishwaji wa kitamaduni unasisitiza kwamba utamaduni wa wenyeji unapaswa kuthibitisha kuwepo na utendaji wa haki zote za binadamu']	D	A) Ukilinganishwaji wa kitamaduni unasisitiza kwamba haki za binadamu zinatumika kwa usawa kwa wote bila vikwazo	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ni nini maana ya ukilinganishwaji wa kitamaduni?
 A)Ukilinganishwaji wa kitamaduni unasisitiza kwamba haki za binadamu zinatumika kwa usawa kwa wote bila vikwazo B)Ukilinganishwaji wa kitamaduni unasisitiza kwamba haki za binadamu zina asili ya kitamaduni C)Ukilinganishwaji wa kitamaduni unasisitiza kwamba matumizi ya haki za binadamu yanahusiana na sheria katika kila taifa D)Ukilinganishwaji wa kitamaduni unasisitiza kwamba utamaduni wa wenyeji unapaswa kuthibitisha kuwepo na utendaji wa haki zote za binadamu"	A
international_law	Je, utambuzi wa serikali umeenea katika mazoezi ya kisasa ya kimataifa?	['Utambuzi wa serikali umeenea sana katika mazoezi ya kisasa', 'Utambuzi wa serikali kwa kiasi kikubwa umebadilishwa na Utambuzi wa kiutendaji', 'Utambuzi wa serikali ni jambo la kawaida kwa vikundi vya waasi', 'Serikali za kidemokrasia pekee ndizo zinazotambuliwa katika utendaji wa kisasa']	B	A)Utambuzi wa serikali umeenea sana katika mazoezi ya kisasa	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Je, utambuzi wa serikali umeenea katika mazoezi ya kisasa ya kimataifa?
 A)Utambuzi wa serikali umeenea sana katika mazoezi ya kisasa B)Utambuzi wa serikali kwa kiasi kikubwa umebadilishwa na Utambuzi wa kiutendaji C)Utambuzi wa serikali ni jambo la kawaida kwa vikundi vya waasi D)Serikali za kidemokrasia pekee ndizo zinazotambuliwa katika utendaji wa kisasa"	A
international_law	Je, Universal Declaration of Human Rights (UDHR) ina hali gani ya kisheria?	['UDHR ni mkataba wa kimataifa', 'UDHR ni azimio la Baraza Kuu la UN', 'UDHR ni azimio la Baraza la Usalama la UN', 'UDHR ni tamko lililopitishwa na Mataifa kadhaa katika mkutano wa kimataifa']	B	A)UDHR ni mkataba wa kimataifa	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Je, Universal Declaration of Human Rights (UDHR) ina hali gani ya kisheria?
 A)UDHR ni mkataba wa kimataifa B)UDHR ni azimio la Baraza Kuu la UN C)UDHR ni azimio la Baraza la Usalama la UN D)UDHR ni tamko lililopitishwa na Mataifa kadhaa katika mkutano wa kimataifa"	A
international_law	Je, ni katika hali gani ukiukaji wa haki za binadamu unaofanyika nje ya eneo la Nchi ambazo ni wanachama wa ECHR unaangukia katika msamaha wa ECHR?	['ECHR inatumika nje ya Ulaya ambapo haki za binadamu zinakiukwa na Nchi ambazo ni wanachama wa ECHR walio nje ya nchi', 'ECHR inatumika nje ya nchi katika hali ambapo Nchi mwanachama hutumia udhibiti mzuri', 'ECHR inatumika nje ya nchi ambapo Nchi mwanachama imechangia nguvu katika ujumbe wa kulinda amani wa UN', 'ECHR inatumika nje ya nchi ambapo ukiukaji wa haki za binadamu unafanyika katika makoloni ya zamani ya nchi wanachama']	B	A) ECHR inatumika nje ya Ulaya ambapo haki za binadamu zinakiukwa na Nchi ambazo ni wanachama wa ECHR walio nje ya nchi	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Je, ni katika hali gani ukiukaji wa haki za binadamu unaofanyika nje ya eneo la Nchi ambazo ni wanachama wa ECHR unaangukia katika msamaha wa ECHR?
 A)ECHR inatumika nje ya Ulaya ambapo haki za binadamu zinakiukwa na Nchi ambazo ni wanachama wa ECHR walio nje ya nchi B)ECHR inatumika nje ya nchi katika hali ambapo Nchi mwanachama hutumia udhibiti mzuri C)ECHR inatumika nje ya nchi ambapo Nchi mwanachama imechangia nguvu katika ujumbe wa kulinda amani wa UN D)ECHR inatumika nje ya nchi ambapo ukiukaji wa haki za binadamu unafanyika katika makoloni ya zamani ya nchi wanachama"	A
international_law	Kanuni ya 'pacta sunt servanda' inamaanisha nini?	['Wahusika wa mkataba wanapaswa kufahamu masharti yake na sio kuyatafsiri vibaya', 'Wahusika wa mkataba wanapaswa kulinda lengo na madhumuni ya mkataba', 'Wahusika wa mkataba wanapaswa kuzingatia masharti yake kwa nia njema', 'Wahusika wa mkataba hawapaswi kukiuka masharti muhimu zaidi ya mkataba']	C	D)Wahusika wa mkataba hawapaswi kukiuka masharti muhimu zaidi ya mkataba	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Kanuni ya 'pacta sunt servanda' inamaanisha nini?
 A)Wahusika wa mkataba wanapaswa kufahamu masharti yake na sio kuyatafsiri vibaya B)Wahusika wa mkataba wanapaswa kulinda lengo na madhumuni ya mkataba C)Wahusika wa mkataba wanapaswa kuzingatia masharti yake kwa nia njema D)Wahusika wa mkataba hawapaswi kukiuka masharti muhimu zaidi ya mkataba"	D
international_law	Matokeo ya kukosekana kwa sheria za utekelezaji katika kesi ya Baraza la Tin yalikuwa gani?	['Baraza la Kimataifa la Tin lilikuwa na makao yake makuu huko London na hivyo kutokuwepo kwa sheria ya utekelezaji hakukuwa na maana', 'Mikataba ya msingi ya mashirika ya kimataifa iko chini ya kanuni muhimu ya kuingizwa', 'Kutokuwepo kwa utekelezaji wa sheria kuhusiana na mkataba wa mwanzilishi wa Baraza kulimaanisha kwamba watu binafsi hawakupata haki na wajibu kutoka kwayo katika mfumo wa sheria wa Kiingereza', 'Kutokuwepo kwa utekelezaji wa sheria nchini Uingereza kuhusiana na shirika la kimataifa hakuna maana chini ya sheria za kimataifa']	C	D)Kutokuwepo kwa utekelezaji wa sheria nchini Uingereza kuhusiana na shirika la kimataifa hakuna maana chini ya sheria za kimataifa	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Matokeo ya kukosekana kwa sheria za utekelezaji katika kesi ya Baraza la Tin yalikuwa gani?
 A)Baraza la Kimataifa la Tin lilikuwa na makao yake makuu huko London na hivyo kutokuwepo kwa sheria ya utekelezaji hakukuwa na maana B)Mikataba ya msingi ya mashirika ya kimataifa iko chini ya kanuni muhimu ya kuingizwa C)Kutokuwepo kwa utekelezaji wa sheria kuhusiana na mkataba wa mwanzilishi wa Baraza kulimaanisha kwamba watu binafsi hawakupata haki na wajibu kutoka kwayo katika mfumo wa sheria wa Kiingereza D)Kutokuwepo kwa utekelezaji wa sheria nchini Uingereza kuhusiana na shirika la kimataifa hakuna maana chini ya sheria za kimataifa"	D
international_law	Ni kauli gani kati ya zifuatazo ni kweli?	['Sheria ya Haki za Kibinadamu ya 1998 inajumuisha Mkataba wa Ulaya wa Haki za Kibinadamu katika sheria za Uingereza', 'Sheria ya Haki za Kibinadamu ya 1998 inaruhusu mahakama kubatilisha sheria ya msingi', 'Sheria ya Haki za Kibinadamu ya 1998 inaruhusu mtu yeyote aliye na kesi inayofaa kuwasilisha kesi mahakamani', 'Sheria ya Haki za Kibinadamu ya 1998 inajumuisha katiba ya Umoja wa Ulaya ya haki za kimsingi katika sheria za Uingereza']	A	A)Sheria ya Haki za Kibinadamu ya 1998 inajumuisha Mkataba wa Ulaya wa Haki za Kibinadamu katika sheria za Uingereza	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ni kauli gani kati ya zifuatazo ni kweli?
 A)Sheria ya Haki za Kibinadamu ya 1998 inajumuisha Mkataba wa Ulaya wa Haki za Kibinadamu katika sheria za Uingereza B)Sheria ya Haki za Kibinadamu ya 1998 inaruhusu mahakama kubatilisha sheria ya msingi C)Sheria ya Haki za Kibinadamu ya 1998 inaruhusu mtu yeyote aliye na kesi inayofaa kuwasilisha kesi mahakamani D)Sheria ya Haki za Kibinadamu ya 1998 inajumuisha katiba ya Umoja wa Ulaya ya haki za kimsingi katika sheria za Uingereza"	A
international_law	Je, ni aina gani wajibu wa fidia unaweza kuchukua?	['Fidia inaweza kuchukua tu aina ya fidia ya kifedha, ikiwa ni pamoja na riba', 'Fidia inaashiria tu urejeshaji wa kimwili wa kitendo kisicho sahihi', 'Fidia inajumuisha urejeshaji, fidia, na kuridhika, huenda ukawa peke yake au pamoja na aina nyingine za fidia', 'Aina ya fidia ni suala la Serikali inayohusika kuamua']	C	A)Fidia inaweza kuchukua tu aina ya fidia ya kifedha	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Je, ni aina gani wajibu wa fidia unaweza kuchukua?
 A)Fidia inaweza kuchukua tu aina ya fidia ya kifedha B)ikiwa ni pamoja na riba C)Fidia inaashiria tu urejeshaji wa kimwili wa kitendo kisicho sahihi D)Fidia inajumuisha urejeshaji"	A
international_law	Sheria zilizopendekezwa za upande mmoja' ni nini?	['Ni sheria zilizopendekezwa ambazo Mataifa hufanya kama mazoezi katika muktadha wa desturi', 'Ni sheria zilizopendekezwa zinazounda wajibu wa kisheria wa upande mmoja kwa Nchi inayokaimu', 'Sheria zilizopendekezwa za upande mmoja ni sheria za kisiasa za Serikali zisizo na athari yoyote ya kisheria', 'Sheria zilizopendekezwa za upande mmoja ni zile ambazo Serikali hufanya ili kufungwa katika mkataba']	B	B)Ni sheria zilizopendekezwa zinazounda wajibu wa kisheria wa upande mmoja kwa Nchi inayokaimu	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Sheria zilizopendekezwa za upande mmoja' ni nini?
 A)Ni sheria zilizopendekezwa ambazo Mataifa hufanya kama mazoezi katika muktadha wa desturi B)Ni sheria zilizopendekezwa zinazounda wajibu wa kisheria wa upande mmoja kwa Nchi inayokaimu C)Sheria zilizopendekezwa za upande mmoja ni sheria za kisiasa za Serikali zisizo na athari yoyote ya kisheria D)Sheria zilizopendekezwa za upande mmoja ni zile ambazo Serikali hufanya ili kufungwa katika mkataba"	B
international_law	Je, utekaji-nyara wa nje ya nchi ni msingi wa kukataa mamlaka ya kisheria ya mahakama za Kiingereza?	['Utekaji nyara kama huo unajumuisha matumizi mabaya ya mchakato na husababisha kusimamishwa kwa kesi', 'Utekaji nyara kama huo husababisha uwajibikaji wa mtekaji lakini hausababishi kusimamishwa kwa kesi', 'Kusitishwa kwa kesi chini ya hali kama hizo kungezuia utekelezaji wa haki kwa wahalifu wa kimataifa', 'Mahakama zinaweza, lakini mara chache husitisha kesi katika kesi za utekaji nyara wa nje ya nchi']	A	A)Utekaji nyara kama huo unajumuisha matumizi mabaya ya mchakato na husababisha kusimamishwa kwa kesi	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Je, utekaji-nyara wa nje ya nchi ni msingi wa kukataa mamlaka ya kisheria ya mahakama za Kiingereza?
 A)Utekaji nyara kama huo unajumuisha matumizi mabaya ya mchakato na husababisha kusimamishwa kwa kesi B)Utekaji nyara kama huo husababisha uwajibikaji wa mtekaji lakini hausababishi kusimamishwa kwa kesi C)Kusitishwa kwa kesi chini ya hali kama hizo kungezuia utekelezaji wa haki kwa wahalifu wa kimataifa D)Mahakama zinaweza"	A
international_law	Ni nini maana ya 'kanuni za sekondari' katika sheria ya uwajibikaji wa kimataifa?	['Kanuni za sekondari ni kanuni za fasiri ya sheria za kimataifa, ikiwa ni pamoja na sheria ya uwajibikaji wa kimataifa', 'Sheria za sekondari ni sheria zinazosimamia matokeo ya kisheria yanayotokana na ukiukaji wa sheria za msingi, yaani, wajibu wa kimataifa wa Mataifa', 'Kanuni za sekondari ni kanuni zinazosimamia kwa upekee dhana ya sifa katika sheria ya uwajibikaji wa kimataifa', 'Kanuni za sekondari ni kanuni zinazosimamia sheria ya hatua za kupinga pekee']	B	C)Sheria za sekondari ni sheria zinazosimamia matokeo ya kisheria yanayotokana na ukiukaji wa sheria za msingi	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ni nini maana ya 'kanuni za sekondari' katika sheria ya uwajibikaji wa kimataifa?
 A)Kanuni za sekondari ni kanuni za fasiri ya sheria za kimataifa B)ikiwa ni pamoja na sheria ya uwajibikaji wa kimataifa C)Sheria za sekondari ni sheria zinazosimamia matokeo ya kisheria yanayotokana na ukiukaji wa sheria za msingi D)yaani"	C
international_law	Je, kanuni muhimu ya kuingizwa inapendekeza nini kuhusiana na mikataba?	['Kanuni muhimu ya kuingizwa inahitaji kwamba mikataba yote ibadilishwe kisheria kabla ya kuwa sheria ya ndani', 'Kanuni muhimu ya kuingizwa haihitaji hatua yoyote zaidi katika ngazi ya ndani', 'Kanuni muhimu ya kuingizwa inachukulia mikataba kuwa duni kuliko sheria za ndani', 'Kanuni muhimu ya ujumuishaji inapendekeza kwamba mikataba iliyoidhinishwa ipitishwe moja kwa moja katika nyanja za sheria za nyumbani']	D	A)Kanuni muhimu ya kuingizwa inahitaji kwamba mikataba yote ibadilishwe kisheria kabla ya kuwa sheria ya ndani	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Je, kanuni muhimu ya kuingizwa inapendekeza nini kuhusiana na mikataba?
 A)Kanuni muhimu ya kuingizwa inahitaji kwamba mikataba yote ibadilishwe kisheria kabla ya kuwa sheria ya ndani B)Kanuni muhimu ya kuingizwa haihitaji hatua yoyote zaidi katika ngazi ya ndani C)Kanuni muhimu ya kuingizwa inachukulia mikataba kuwa duni kuliko sheria za ndani D)Kanuni muhimu ya ujumuishaji inapendekeza kwamba mikataba iliyoidhinishwa ipitishwe moja kwa moja katika nyanja za sheria za nyumbani"	A
