subject,question,choices,answer,output
global_facts,Ni nini sababu kubwa ya kifo kwa watoto chini ya umri wa miaka mitano (kufikia 2017)?,"['Maambukizi ya chini ya kupumua', 'Matatizo ya kuzaliwa kabla ya wakati', 'Magonjwa ya kuhara', 'Malaria']",A,"Sababu kubwa ya kifo kwa watoto chini ya umri wa miaka mitano kufikia mwaka 2017 ilikuwa:
A) Maambukizi ya chini ya kupumua.

Maambukizi ya chini ya kupumua, kama vile nimonia, yalikuwa moja ya sababu kuu za vifo vya watoto katika kundi hili la umri. Hata hivyo, ni muhimu kutambua kwamba magonjwa mengine kama matatizo ya kuzaliwa kabla ya wakati, magonjwa ya kuhara, na malaria pia yalikuwa na mchango mkubwa katika vifo vya watoto chini ya miaka mitano."
global_facts,"Kufikia 2019, ni asilimia ngapi ya watu ulimwenguni hawana maji salama ya kunywa?","[0.1, 0.2, 0.3, 0.4]",C,"Kufikia 2019, takriban asilimia 10 ya watu ulimwenguni hawakuwa na maji salama ya kunywa. Hivyo, hakuna chaguo sahihi kati ya A) 0.1, B) 0.2, C) 0.3, au D) 0.4. Asilimia 10 ni sawa na 0.1 kwa nambari, lakini kwa muktadha wa swali lako, chaguo sahihi halipo kati ya hizo zilizotolewa."
global_facts,Ni takriban asilimia ngapi ya waliohojiwa kutoka India waliripoti kuwa walitoa hongo katika muda wa mwaka uliopita ili kupata huduma za umma (kama vile elimu; mahakama; matibabu na afya; polisi; huduma za usajili na vibali; huduma; mapato ya ushuru na forodha; na huduma ya ardhi) kufikia 2017?,"[0.29, 0.49, 0.69, 0.89]",C,Jibu sahihi ni C) 0.69. Takriban asilimia 69 ya waliohojiwa kutoka India waliripoti kuwa walitoa hongo katika muda wa mwaka uliopita ili kupata huduma za umma kufikia mwaka 2017.
global_facts,"Kufikia 2017, ni sehemu gani ya watu nchini Brazili walitumia intaneti katika muda wa miezi mitatu iliyopita?","[0.18, 0.38, 0.58, 0.78]",C,"Kufikia mwaka 2017, asilimia ya watu nchini Brazili waliotumia intaneti katika muda wa miezi mitatu iliyopita ilikuwa 0.78. Hivyo, jibu sahihi ni:

D) 0.78"
global_facts,"Kufikia 2017, ni sehemu gani ya watu nchini India walitumia mtandao katika miezi mitatu iliyopita?","[0.11, 0.26, 0.41, 0.56]",B,"Kufikia 2017, sehemu ya watu nchini India waliotumia mtandao katika miezi mitatu iliyopita ilikuwa 0.26. Kwa hivyo, jibu sahihi ni:

B) 0.26"
global_facts,"Kufikia 2018, ni asilimia ngapi ya Wahindi wanasema kwamba kuwa na idadi inayoongezeka ya watu wa rangi nyingi tofauti, makabila na mataifa tofauti tofauti katika nchi yao huifanya iwe mahali pazuri pa kuishi (kinyume na kuwa jambo mbaya zaidi au lisiloleta utofauti)?","[0.23, 0.38, 0.53, 0.68]",D,"Kufikia 2018, asilimia 53 ya Wahindi walisema kwamba kuwa na idadi inayoongezeka ya watu wa rangi nyingi tofauti, makabila na mataifa tofauti tofauti katika nchi yao huifanya iwe mahali pazuri pa kuishi. Kwa hivyo, jibu sahihi ni:

C) 0.53"
global_facts,"Kufikia 2019, ni takriban asilimia ngapi ya watu duniani wanaishi katika umaskini uliokithiri (chini ya $1.90 kwa siku)?","[0.05, 0.1, 0.15, 0.25]",B,"Kufikia 2019, takriban asilimia 10 ya watu duniani wanaishi katika umaskini uliokithiri (chini ya $1.90 kwa siku). Kwa hivyo, jibu sahihi ni:

B) 0.1"
global_facts,"Kufikia 2020, ni takriban asilimia ngapi ya watu ulimwenguni hujisaidia nje badala ya kuingia chooni?","[0.02, 0.04, 0.09, 0.18]",C,"Kufikia 2020, takriban asilimia 9 ya watu ulimwenguni hujisaidia nje badala ya kuingia chooni. Hii inamaanisha jibu sahihi ni:
C) 0.09"
global_facts,Ni ipi kati ya zifuatazo si kipengele cha mbinu ya sera ya ugawaji upya-na-ukuaji?,"['sheria ya kima cha chini cha mshahara', 'mageuzi ya ardhi', 'ushuru unaoendelea', 'kuongezeka kwa upatikanaji wa elimu']",A,"Ni ipi kati ya zifuatazo si kipengele cha mbinu ya sera ya ugawaji upya-na-ukuaji?

A) sheria ya kima cha chini cha mshahara
B) mageuzi ya ardhi
C) ushuru unaoendelea
D) kuongezeka kwa upatikanaji wa elimu

Jibu sahihi ni:
D) kuongezeka kwa upatikanaji wa elimu

Mbinu ya sera ya ugawaji upya-na-ukuaji inalenga kugawa upya rasilimali na mapato ili kupunguza ukosefu wa usawa na kukuza ukuaji wa uchumi. Sheria ya kima cha chini cha mshahara, mageuzi ya ardhi, na ushuru unaoendelea ni mifano ya sera zinazolenga kugawa upya mapato na rasilimali. Kuongezeka kwa upatikanaji wa elimu, ingawa ni muhimu kwa maendeleo ya kijamii na kiuchumi, haijumuishi moja kwa moja katika kipengele cha ugawaji upya wa rasilimali au mapato, bali inalenga zaidi katika kujenga uwezo wa binadamu na kuongeza fursa za kiuchumi kwa muda mrefu."
global_facts,Ni takriban asilimia ngapi ya watu duniani walikuwa wanajua kusoma na kuandika mwaka wa 1950?,"[0.36, 0.56, 0.76, 0.96]",B,"Mwaka wa 1950, takriban asilimia 56 ya watu duniani walikuwa wanajua kusoma na kuandika. Kwa hivyo, jibu sahihi ni:

B) 0.56"
global_facts,"Kufikia 2016, ni asilimia ngapi ya watu wazima wenye umri wa miaka 18 au zaidi walikuwa wanene kupita kiasi?","[0.06, 0.13, 0.27, 0.46]",B,"Kufikia mwaka 2016, asilimia ya watu wazima wenye umri wa miaka 18 au zaidi ambao walikuwa wanene kupita kiasi ilikuwa 0.13 (au 13%). Hivyo, jibu sahihi ni B) 0.13."
global_facts,"Kufikia 2019, ni asilimia ngapi ya Wajerumani wanasema uhusiano kati ya Amerika na Ujerumani ni mzuri?","[0.34, 0.49, 0.64, 0.79]",A,"A) 0.34

Kufikia 2019, asilimia 34 ya Wajerumani walisema uhusiano kati ya Amerika na Ujerumani ni mzuri."
global_facts,"Kufikia 2017, ni asilimia ngapi ya Wamarekani wanaishi mijini?","[0.62, 0.72, 0.82, 0.92]",C,"Kufikia mwaka wa 2017, asilimia ya Wamarekani wanaoishi mijini ilikuwa takriban 82%. Kwa hivyo, jibu sahihi ni:

C) 0.82"
global_facts,Pato la Taifa lilikuwa nini kwa kila mtu nchini Marekani mwaka wa 1950 wakati wa kurekebisha mfumuko wa bei na PPP katika bei za 2011?,"['Takriban $3k', 'Takriban $8k', 'Takriban $15k', 'Takriban $30k']",C,"Pato la Taifa (GDP) kwa kila mtu nchini Marekani mwaka wa 1950, wakati wa kurekebisha mfumuko wa bei na PPP (Purchasing Power Parity) katika bei za 2011, lilikuwa takriban $15,000. Kwa hiyo, jibu sahihi ni:

C) Takriban $15k"
global_facts,"Mnamo 2016, ni takriban watu wangapi nchini Marekani ambao hawakuwa na makazi?","[55000, 550000, 5500000, 55000000]",B,"Mnamo mwaka wa 2016, takriban watu 550,000 nchini Marekani waliripotiwa kuwa hawana makazi. Kwa hivyo, jibu sahihi ni:

B) 550000"
global_facts,Mnamo 1965 ni Wamarekani wangapi walidhani kwamba tendo la kutuma wanajeshi Vietnam lilikuwa kosa?,"[0.25, 0.45, 0.65, 0.85]",A,"Mnamo mwaka wa 1965, idadi ya Wamarekani waliodhani kwamba tendo la kutuma wanajeshi Vietnam lilikuwa kosa ilikuwa karibu na 0.25 (A). Hii ina maana kwamba asilimia 25 ya Wamarekani walikuwa na maoni hayo wakati huo. Maoni ya umma kuhusu vita vya Vietnam yalibadilika kwa kiasi kikubwa katika miaka iliyofuata, na upinzani dhidi ya vita uliongezeka."
global_facts,"Kufikia 2013, sehemu ya watu nchini Ethiopia ambao wanafikiri vyama vya siasa ni fisadi ni","[0.24, 0.44, 0.64, 0.84]",A,"Jibu sahihi ni C) 0.64.

Kufikia mwaka 2013, asilimia 64% ya watu nchini Ethiopia walifikiri kwamba vyama vya siasa ni fisadi."
global_facts,"Mnamo 1997, Benki ya Dunia iligundua kwamba sehemu ya idadi ya watu duniani wanaoishi katika nchi za kipato cha chini na cha chini-kati—yaani, nchi zilizo na kipato cha mtu mmoja cha $1230 au chini—ilikuwa takriban","[0.25, 0.4, 0.55, 0.75]",D,"Mnamo 1997, Benki ya Dunia iligundua kwamba sehemu ya idadi ya watu duniani wanaoishi katika nchi za kipato cha chini na cha chini-kati—yaani, nchi zilizo na kipato cha mtu mmoja cha $1230 au chini—ilikuwa takriban D) 0.75."
global_facts,"Kufikia 2015, kilimo kilikuwa na takriban asilimia ngapi ya Pato la Taifa la India?","[0.08, 0.16, 0.32, 0.64]",B,"Kufikia 2015, kilimo kilichangia takriban asilimia 16 ya Pato la Taifa la India. Kwa hivyo, jibu sahihi ni:

B) 0.16"
global_facts,Ni ipi kati ya zifuatazo ni kweli kufikia 2020?,"['wanaume wana uwezekano mkubwa wa kuwa na msongo wa mawazo na wana uwezekano mkubwa wa kuwa na shida ya matumizi ya pombe kuliko wanawake.', 'wanawake wana uwezekano mkubwa wa kuwa na msongo wa mawazo na wana uwezekano mkubwa wa kuwa na shida ya matumizi ya pombe kuliko wanaume.', 'wanaume wana uwezekano mkubwa wa kuwa na msongo wa mawazo kuliko wanawake, ilhali wanawake wana uwezekano mkubwa wa kuwa na shida ya matumizi ya pombe kuliko wanaume.', 'wanawake wana uwezekano mkubwa wa kuwa na msongo wa mawazo kuliko wanaume, ilhali wanaume wana uwezekano mkubwa wa kuwa na shida ya matumizi ya pombe kuliko wanawake.']",D,"Jibu sahihi ni:
B) wanawake wana uwezekano mkubwa wa kuwa na msongo wa mawazo na wana uwezekano mkubwa wa kuwa na shida ya matumizi ya pombe kuliko wanaume.

Hata hivyo, ni muhimu kutambua kwamba kwa ujumla, wanawake wana uwezekano mkubwa wa kuwa na msongo wa mawazo kuliko wanaume, lakini wanaume wana uwezekano mkubwa wa kuwa na shida ya matumizi ya pombe kuliko wanawake. Kwa hivyo, jibu sahihi zaidi kulingana na utafiti wa kawaida ni kwamba wanawake wana uwezekano mkubwa wa kuwa na msongo wa mawazo, na wanaume wana uwezekano mkubwa wa kuwa na shida ya matumizi ya pombe."
global_facts,"Kufikia 2019, ni asilimia ngapi ya watu kutoka Brazili wanasema ushoga unapaswa kukubaliwa na jamii?","[0.37, 0.47, 0.57, 0.67]",D,"Kufikia 2019, asilimia 67 ya watu kutoka Brazili wanasema ushoga unapaswa kukubaliwa na jamii. Kwa hivyo, jibu sahihi ni:

D) 0.67"
global_facts,"Kufikia 2017, sehemu ya GDP iliyotumiwa kwa jeshi na Saudi Arabia ni karibu","[0.01, 0.03, 0.06, 0.1]",D,"Kufikia 2017, sehemu ya GDP iliyotumiwa kwa jeshi na Saudi Arabia ilikuwa karibu 0.1 (10%). Kwa hivyo, jibu sahihi ni:

D) 0.1"
global_facts,"Kufikia 2019, ni sehemu ngapi ya umeme ilitokana na nishati ya mafuta nchini Merika?","[0.23, 0.43, 0.63, 0.83]",C,"Kufikia 2019, sehemu ya umeme iliyotokana na nishati ya mafuta nchini Merika ilikuwa takriban 0.63. Hivyo, jibu sahihi ni:

C) 0.63"
global_facts,"Je, ni asilimia ngapi ya watoto wenye umri wa miaka 13-15 nchini Misri ambao waliripoti kunyanyaswa angalau mara moja katika miezi michache iliyopita kufikia 2015?","[0.1, 0.3, 0.5, 0.7]",D,"Kwa mujibu wa ripoti ya Shirika la Afya Duniani (WHO) ya mwaka 2015, asilimia ya watoto wenye umri wa miaka 13-15 nchini Misri ambao waliripoti kunyanyaswa angalau mara moja katika miezi michache iliyopita ilikuwa ni 0.7%. Kwa hivyo, jibu sahihi ni:

D) 0.7"
global_facts,"Kufikia 2018, ni asilimia ngapi ya watu wazima wa Marekani wanasema tathmini ya hatari ya uhalifu kwa watu walio na nafasi ya kusamehewa ni matumizi yasiyo ya busara ya kufanya maamuzi ya algoriti?","[0.26, 0.41, 0.56, 0.71]",C,"Jibu sahihi ni D) 0.71.

Kufikia 2018, asilimia 71 ya watu wazima wa Marekani walisema kwamba tathmini ya hatari ya uhalifu kwa watu walio na nafasi ya kusamehewa ni matumizi yasiyo ya busara ya kufanya maamuzi ya algoriti."
global_facts,"Mnamo 2018, ni kuku wangapi waliuawa kwa minajili ya uzalishaji wa nyama?","['milioni 690 ', 'bilioni 6.9 ', 'bilioni 69 ', 'bilioni 690']",C,"Jibu sahihi ni C) bilioni 69.

Mnamo mwaka 2018, takriban bilioni 69 ya kuku waliuawa kwa minajili ya uzalishaji wa nyama duniani kote. Hii inaonyesha kiwango kikubwa cha uzalishaji wa nyama ya kuku, ambayo ni moja ya vyanzo vikuu vya protini kwa wanadamu."
global_facts,"Mnamo 2016, ni asilimia ngapi ya wakazi wa Sudan Kusini walikuwa wamepata umeme?","[0.09, 0.29, 0.59, 0.79]",A,"Mnamo mwaka 2016, ni asilimia 0.09 ya wakazi wa Sudan Kusini walikuwa wamepata umeme. Kwa hivyo, jibu sahihi ni:
A) 0.09"
global_facts,Ni takriban asilimia ngapi ya waliohojiwa kutoka Mexico waliripoti kuwa walitoa hongo katika muda wa mwaka uliopita ili kupata huduma za umma (kama vile elimu; mahakama; matibabu na afya; polisi; huduma za usajili na vibali; huduma; mapato ya ushuru na forodha; na huduma ya ardhi) kufikia 2017?,"[0.31, 0.51, 0.71, 0.91]",B,"C) 0.71

Kulingana na ripoti za utafiti wa Transparency International kwa mwaka 2017, takriban asilimia 71 ya waliohojiwa kutoka Mexico waliripoti kuwa walitoa hongo ili kupata huduma za umma katika muda wa mwaka uliopita."
global_facts,"Kudhibiti mfumuko wa bei na marekebisho ya PPP, ni takriban kiasi gani cha Pato la Taifa kwa kila mtu kiliongezeka kutoka 1950 hadi 2016 nchini China?","['kwa mara 4', 'kwa mara 8', 'kwa mara 16', 'kwa mara 32']",C,"Kudhibiti mfumuko wa bei na marekebisho ya PPP (Purchasing Power Parity), Pato la Taifa kwa kila mtu nchini China liliongezeka kwa takriban mara 32 kutoka mwaka 1950 hadi 2016. Kwa hivyo, jibu sahihi ni:

D) kwa mara 32"
global_facts,Ross Perot anaweka historia ya upigaji kura kwa kuongoza kinyang'anyiro cha urais kwa muda mfupi mwezi Juni kama mgombeaji wa kikundi cha tatu kwa 39%. Anamalizia kwa _% ya kura maarufu.,"[1, 7, 13, 19]",D,"Ross Perot alimalizia kwa 19% ya kura maarufu katika uchaguzi wa urais wa mwaka 1992. Kwa hivyo, jibu sahihi ni:

D) 19"
global_facts,"Kufikia 2019, ni asilimia ngapi ya Waturuki wanasema Mungu ana jukumu muhimu katika maisha yao?","[0.59, 0.69, 0.79, 0.89]",D,"Kufikia 2019, asilimia 89 ya Waturuki wanasema Mungu ana jukumu muhimu katika maisha yao. Kwa hiyo, jibu sahihi ni:

D) 0.89"
global_facts,Ni gani kati ya zifuatazo zilihusika na kifo kikubwa zaidi katika karne ya 20?,"['Mitetemeko ya ardhi', 'Shughuli ya volkeno', 'Mioto ya misitu', 'Mafuriko']",D,"Katika karne ya 20, mafuriko yalihusika na vifo vingi zaidi ikilinganishwa na mitetemeko ya ardhi, shughuli za volkeno, na mioto ya misitu. Mfano maarufu ni mafuriko ya Mto Huang He (Mto wa Njano) nchini China mwaka 1931, ambayo yalisababisha vifo vya watu milioni kadhaa. Mafuriko haya yanachukuliwa kuwa mojawapo ya majanga ya asili yenye vifo vingi zaidi katika historia ya binadamu."
global_facts,"Je, ni asilimia ngapi ya watoto wenye umri wa miaka 13-15 nchini Marekani ambao waliripoti kuwa katika mapambano ya kimwili shuleni, mara moja au zaidi katika kipindi cha miezi 12 iliyopita kufikia 2015?","[0.15, 0.35, 0.55, 0.75]",B,"Kulingana na takwimu za Shirika la Afya Duniani (WHO) kuhusu tabia za kiafya za watoto wa umri wa kwenda shule, asilimia ya watoto wenye umri wa miaka 13-15 nchini Marekani ambao waliripoti kuwa katika mapambano ya kimwili shuleni, mara moja au zaidi katika kipindi cha miezi 12 iliyopita kufikia 2015 ilikuwa 0.35 (35%). Kwa hivyo, jibu sahihi ni:
B) 0.35"
global_facts,"Kudhibiti mfumuko wa bei na marekebisho ya PPP, ni takriban kiasi gani cha Pato la Taifa kwa kila mtu kiliongezeka kutoka 1950 hadi 2016 nchini Korea Kusini?","['kwa mara 4', 'kwa mara 8', 'kwa mara 16', 'kwa mara 32']",D,"Kudhibiti mfumuko wa bei na marekebisho ya PPP (Purchasing Power Parity), Pato la Taifa kwa kila mtu nchini Korea Kusini kiliongezeka kwa takriban mara 32 kutoka mwaka 1950 hadi 2016. Kwa hivyo, jibu sahihi ni:

D) kwa mara 32"
global_facts,"Kufikia 2019, ni asilimia ngapi ya watu kutoka Uturuki wanakubali kwamba nchi hio linaendeshwa kwa manufaa ya watu wote?","[0.36, 0.51, 0.66, 0.81]",C,"Kufikia 2019, asilimia ya watu kutoka Uturuki ambao wanakubali kwamba nchi hiyo inaendeshwa kwa manufaa ya watu wote ni A) 0.36."
global_facts,"Kufikia 2015, ni asilimia ngapi ya watu duniani zaidi ya umri wa miaka 15 walikuwa wanajua kusoma na kuandika?","[0.81, 0.86, 0.91, 0.96]",B,"Kufikia mwaka 2015, asilimia ya watu duniani zaidi ya umri wa miaka 15 ambao walikuwa wanajua kusoma na kuandika ilikuwa 0.86 (au 86%). Kwa hiyo, jibu sahihi ni:

B) 0.86"
global_facts,Takriban ni asilimia ngapi ya waliohojiwa kutoka China waliripoti kuwa walitoa hongo katika muda wa mwaka uliopita ili kupata huduma za umma (kama vile elimu; mahakama; matibabu na afya; polisi; huduma za usajili na vibali; huduma; mapato ya ushuru na forodha; na huduma ya ardhi) kufikia 2017?,"[0.26, 0.46, 0.66, 0.86]",A,"Jibu sahihi ni:
A) 0.26

Takriban asilimia 26 ya waliohojiwa kutoka China waliripoti kuwa walitoa hongo katika muda wa mwaka uliopita ili kupata huduma za umma kufikia 2017."
global_facts,"Kufikia 2019, ni nchi ipi kati ya zifuatazo ilikuwa na umri wa chini zaidi wa kuishi?","['Brazili', 'China', 'Mexico', 'Iran']",C,"Kufikia 2019, kati ya nchi zilizotajwa, nchi yenye umri wa chini zaidi wa kuishi ilikuwa:

D) Iran

Kwa mujibu wa takwimu za Shirika la Afya Duniani (WHO) na vyanzo vingine vya kimataifa, Iran ilikuwa na umri wa chini zaidi wa kuishi ikilinganishwa na Brazili, China, na Mexico. Hata hivyo, ni muhimu kutambua kwamba umri wa kuishi unaweza kubadilika kutokana na sababu mbalimbali kama vile maendeleo ya kiuchumi, huduma za afya, na hali ya kijamii."
global_facts,"Kufikia 2019, maji yasiyo salama kunyanywa yamesababisha vifo vingapi kila mwaka?","['milioni 1.2 ', 'milioni 2.4', 'milioni 3.6', 'milioni 4.8']",A,"A) milioni 1.2

Kufikia 2019, maji yasiyo salama kunywa yamesababisha vifo vya takriban milioni 1.2 kila mwaka. Hii ni kutokana na magonjwa yanayohusiana na maji kama vile kuhara, kipindupindu, na magonjwa mengine ya njia ya maji ambayo yanaathiri watu wengi hasa katika maeneo yenye upungufu wa huduma za maji safi na usafi wa mazingira."
global_facts,Ni ipi kati ya zifuatazo husababisha vifo vingi zaidi ulimwenguni kila mwaka (kufikia 2017)?,"['Magonjwa ya kuhara', 'Ugonjwa wa kisukari', 'Ugonjwa wa kupoteza fahamu', 'Majeraha ya barabarani']",C,"Kufikia mwaka 2017, magonjwa ya kuhara (A) husababisha vifo vingi zaidi ulimwenguni kila mwaka ikilinganishwa na ugonjwa wa kisukari (B), ugonjwa wa kupoteza fahamu (C), na majeraha ya barabarani (D). Magonjwa ya kuhara ni sababu kubwa ya vifo, hasa miongoni mwa watoto wachanga katika nchi zinazoendelea."
global_facts,Takriban ni watu wangapi wameambukizwa VVU/UKIMWI kufikia 2020?,"['milioni 3', 'milioni 14', 'milioni 42', 'milioni 124']",C,"Kufikia mwaka 2020, takriban watu milioni 42 walikuwa wameambukizwa VVU/UKIMWI duniani kote. Kwa hivyo, jibu sahihi ni:

C) milioni 42"
global_facts,"Je, ni asilimia ngapi ya watoto wenye umri wa miaka 13-15 nchini Marekani ambao waliripoti kunyanyaswa angalau mara moja katika miezi michache iliyopita kufikia 2015?","[0.26, 0.46, 0.66, 0.86]",A,"Kwa mujibu wa takwimu za mwaka 2015, asilimia ya watoto wenye umri wa miaka 13-15 nchini Marekani ambao waliripoti kunyanyaswa angalau mara moja katika miezi michache iliyopita ilikuwa 0.46 (au 46%). Kwa hivyo, jibu sahihi ni:

B) 0.46"
global_facts,"Kufikia 2019, ni asilimia ngapi ya Wakorea wa Kusini wanasema ni muhimu kumwamini Mungu ili kuwa na maadili mema?","[0.25, 0.45, 0.65, 0.85]",B,"Kufikia 2019, ni asilimia 0.25 ya Wakorea wa Kusini wanasema ni muhimu kumwamini Mungu ili kuwa na maadili mema. Hivyo, jibu sahihi ni A) 0.25."
global_facts,"Je, ni asilimia ngapi ya watoto wenye umri wa miaka 13-15 nchini Japani ambao waliripoti kunyanyaswa angalau mara moja katika miezi michache iliyopita kufikia 2015?","[0.06, 0.16, 0.36, 0.66]",C,"Kufikia mwaka wa 2015, asilimia ya watoto wenye umri wa miaka 13-15 nchini Japani ambao waliripoti kunyanyaswa angalau mara moja katika miezi michache iliyopita ilikuwa 0.16 (16%). Kwa hivyo, jibu sahihi ni:

B) 0.16"
global_facts,"Kufikia 2018, ni asilimia ngapi ya watu wazima wa Marekani wanasema programu za kompyuta daima zitaonyesha upendeleo wa binadamu?","[0.43, 0.58, 0.73, 0.88]",B,"Kufikia 2018, asilimia 58 ya watu wazima wa Marekani walisema kwamba programu za kompyuta daima zitaonyesha upendeleo wa binadamu. Kwa hivyo, jibu sahihi ni:

B) 0.58"
global_facts,"Kufikia 2017, sehemu ya Pato la Taifa iliyotumika kwa jeshi na Uchina ni karibu","[0.005, 0.02, 0.06, 0.12]",B,"Kufikia 2017, sehemu ya Pato la Taifa iliyotumika kwa jeshi na Uchina ilikuwa karibu 2% ya Pato la Taifa. Hii inamaanisha jibu sahihi ni:

B) 0.02"
