question	choices	answer	subject	command_r	prompt	verbalized
Seera itti gaafatamummaa idil-addunyaa keessatti hiikni 'seera lammaffaa' maali?	['Seerotni sadarkaa lammaffaa seera itti gaafatamummaa idil-addunyaa dabalatee seera hiikkaa seera addunyaati', 'Seerotni sadarkaa lammaffaa dambiiwwan bu’aa seeraa seera jalqabaa, jechuunis dirqama idil-addunyaa Mootummootaa cabsuu irraa maddu bulchan dha', 'Seerotni sadarkaa lammaffaa seera itti gaafatamummaa idil-addunyaa keessatti yaad-rimee attribution qofa bulchan dha', 'Seerotni sadarkaa lammaffaa seera seera farra tarkaanfii qofa bulchan']	B	international_law	D)Seerotni sadarkaa lammaffaa seera itti gaafatamummaa idil-addunyaa keessatti yaad-rimee attribution qofa bulchan dha	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Seera itti gaafatamummaa idil-addunyaa keessatti hiikni 'seera lammaffaa' maali?
 A)Seerotni sadarkaa lammaffaa seera itti gaafatamummaa idil-addunyaa dabalatee seera hiikkaa seera addunyaati B)Seerotni sadarkaa lammaffaa dambiiwwan bu’aa seeraa seera jalqabaa C)jechuunis dirqama idil-addunyaa Mootummootaa cabsuu irraa maddu bulchan dha D)Seerotni sadarkaa lammaffaa seera itti gaafatamummaa idil-addunyaa keessatti yaad-rimee attribution qofa bulchan dha"	D
Doktiriiniin ida'amuu waliigalteewwan ilaalchisee yaada maal  kenna?	"[""Doktiriiniin ida'amuu waliigalteewwan hundi seera biyya keessaa ta’uu isaanii dura jijjiirama seera baasuu akka qaban gaafata"", ""Doktiriiniin ida'amuu sadarkaa biyya keessaatti tarkaanfii dabalataa hin barbaadu"", ""Doktiriiniin ida'amuu waliigalteewwan akka seera biyya keessaa gadi ta’etti ilaala"", ""Doktiriiniin ida'amuu waliigalteewwan raggaasifaman ofumaan gara damee seera biyya keessaatti akka darban yaada""]"	D	international_law	D)Doktiriiniin ida'amuu waliigalteewwan raggaasifaman ofumaan gara damee seera biyya keessaatti akka darban yaada	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Doktiriiniin ida'amuu waliigalteewwan ilaalchisee yaada maal  kenna?
 A)Doktiriiniin ida'amuu waliigalteewwan hundi seera biyya keessaa ta’uu isaanii dura jijjiirama seera baasuu akka qaban gaafata B)Doktiriiniin ida'amuu sadarkaa biyya keessaatti tarkaanfii dabalataa hin barbaadu C)Doktiriiniin ida'amuu waliigalteewwan akka seera biyya keessaa gadi ta’etti ilaala D)Doktiriiniin ida'amuu waliigalteewwan raggaasifaman ofumaan gara damee seera biyya keessaatti akka darban yaada"	D
Tarkaanfiiwwan yeroo ICJn baase gareewwan irratti dirqama ta’uu?	['Lakki, akka hiika jecha jechaatti tumaa Mootummaa dhimmi ilaallatutti tarkaanfiiwwan yeroo dirqama miti', 'Lakki, yoo gareewwan dursanii waliigalaniiru malee', 'Tarkaanfiiwwan yeroo dirqama ta’uu fi dhiisuu isaanii Mana Murtii irratti hundaa’a', 'Eeyyee, erga dhimma La Grand (2001) as dirqama ta’uu isaanii Manni Murtichaa wal irraa hin cinne qaba ture']	D	international_law	B)akka hiika jecha jechaatti tumaa Mootummaa dhimmi ilaallatutti tarkaanfiiwwan yeroo dirqama miti	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Tarkaanfiiwwan yeroo ICJn baase gareewwan irratti dirqama ta’uu?
 A)Lakki B)akka hiika jecha jechaatti tumaa Mootummaa dhimmi ilaallatutti tarkaanfiiwwan yeroo dirqama miti C)Lakki D)yoo gareewwan dursanii waliigalaniiru malee"	B
Tarkaanfiiwwan farra ittisuu yoom seeraan ala?	['Tarkaanfiiwwan farra fudhataman kanneen biroo keessaa walmadaaluu kan hin qabne yookiin seera dirqamaa seera idil-addunyaa (fkn humna fayyadamuu, mirga namoomaa) kan cabsan yoo ta’an seeraan alaa dha .', 'Tarkaanfiiwwan farra waldhabdee hidhannoo keessatti yeroo fudhataman seeraan alaa dha', 'Tarkaanfiiwwan farra fudhataman waliigaltee biyyoota lamaanii yeroo cabsan seeraan alaa dha', 'Tarkaanfiiwwan farra fudhataman seeraan ala kan ta’an Mootummaan itti gaafatamummaa qabu yoo hayyama hin kenninedha']	A	international_law	A) Tarkaanfiiwwan farra fudhataman kanneen biroo keessaa walmadaaluu kan hin qabne yookiin seera dirqamaa seera idil-addunyaa (fkn humna fayyadamuu	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Tarkaanfiiwwan farra ittisuu yoom seeraan ala?
 A)Tarkaanfiiwwan farra fudhataman kanneen biroo keessaa walmadaaluu kan hin qabne yookiin seera dirqamaa seera idil-addunyaa (fkn humna fayyadamuu B)mirga namoomaa) kan cabsan yoo ta’an seeraan alaa dha . C)Tarkaanfiiwwan farra waldhabdee hidhannoo keessatti yeroo fudhataman seeraan alaa dha D)Tarkaanfiiwwan farra fudhataman waliigaltee biyyoota lamaanii yeroo cabsan seeraan alaa dha"	A
Garaagarummaan mala siyaasaa fi seeraa fayyadamuun waldhabdee furuu maali?	['Bu’aan mala seeraa irraa maddu, jechuunis giddu-galeessa ykn murtii ICJn kennamu kan dhumaa fi gareewwan irratti dirqama kan ta’u yoo ta’u, mala dippilomaasiitiin garuu akkas miti', 'Malli siyaasaa kan hordofamu hayyama qaamolee yeroo sanaa waldhabdee sanarra jiraniin yoo ta’u, maloonni seeraa garuu akkas miti', 'Malli siyaasaa waldhabdeen sun akka xumuraatti kan geessu yoo ta’u, mala seeraatiin garuu akkas miti', 'Malli seeraa waldhabdee furuu falmii guddaa ilaalchisee qofa kan hordofamu yoo ta’u, falmii hunda keessatti ammoo mala siyaasaatu fayyadama']	A	international_law	B)jechuunis giddu-galeessa ykn murtii ICJn kennamu kan dhumaa fi gareewwan irratti dirqama kan ta’u yoo ta’u	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Garaagarummaan mala siyaasaa fi seeraa fayyadamuun waldhabdee furuu maali?
 A)Bu’aan mala seeraa irraa maddu B)jechuunis giddu-galeessa ykn murtii ICJn kennamu kan dhumaa fi gareewwan irratti dirqama kan ta’u yoo ta’u C)mala dippilomaasiitiin garuu akkas miti D)Malli siyaasaa kan hordofamu hayyama qaamolee yeroo sanaa waldhabdee sanarra jiraniin yoo ta’u"	B
Mirgoota namoomaa idil-addunyaa keessatti furmaatonni naannoo harca'uun sababni maali?	['Seerri furmaata biyya keessaa manneen murtii idil-addunyaa dhimmoota ciccimoo ta’an akka ilaalan bilisa baasuuf kan akeekedha', 'Seerri furmaata naannoo iyyattoota sirnichatti fayyadaman iyyannoo hin barbaachifne akka hin dhiyeessaneef of qusachuuf kan akeekedha', 'Seerri furmaata biyya keessaa gama tokkoon baay’ina iyyannoowwan manneen murtii idil-addunyaa qofa irratti daangeessuu fi yeroo walfakkaatutti dandeettii manneen murtii biyya keessaa ijaaruuf kan akeekedha', 'Seerri furmaata biyya keessaa manneen murtii biyyoolessaa yeroo hunda dhimmoota ilaaluuf kanneen idil-addunyaa caalaa haala gaarii akka qaban agarsiisuuf gargaara']	C	international_law	C)Seerri furmaata biyya keessaa gama tokkoon baay’ina iyyannoowwan manneen murtii idil-addunyaa qofa irratti daangeessuu fi yeroo walfakkaatutti dandeettii manneen murtii biyya keessaa ijaaruuf kan akeekedh	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Mirgoota namoomaa idil-addunyaa keessatti furmaatonni naannoo harca'uun sababni maali?
 A)Seerri furmaata biyya keessaa manneen murtii idil-addunyaa dhimmoota ciccimoo ta’an akka ilaalan bilisa baasuuf kan akeekedha B)Seerri furmaata naannoo iyyattoota sirnichatti fayyadaman iyyannoo hin barbaachifne akka hin dhiyeessaneef of qusachuuf kan akeekedha C)Seerri furmaata biyya keessaa gama tokkoon baay’ina iyyannoowwan manneen murtii idil-addunyaa qofa irratti daangeessuu fi yeroo walfakkaatutti dandeettii manneen murtii biyya keessaa ijaaruuf kan akeekedha D)Seerri furmaata biyya keessaa manneen murtii biyyoolessaa yeroo hunda dhimmoota ilaaluuf kanneen idil-addunyaa caalaa haala gaarii akka qaban agarsiisuuf gargaara"	C
Dhimmoota armaan gadii keessaa ‘tarsiimoo meeshaa lubbuu qabu’ Mana Murtii Mirgoota Namoomaa Awurooppaa fayyadamu isa kami?	['Golder fi UK (1978) irratti.', 'A v UK (2009)', 'Guudwiin fi UK (2002) .', 'Osmaan v UK (1998) ']	C	international_law	B) A v UK (2009)	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Dhimmoota armaan gadii keessaa ‘tarsiimoo meeshaa lubbuu qabu’ Mana Murtii Mirgoota Namoomaa Awurooppaa fayyadamu isa kami?
 A)Golder fi UK (1978) irratti. B)A v UK (2009) C)Guudwiin fi UK (2002) . D)Osmaan v UK (1998) "	B
Murtii biyya alaa beekamtii kennuunis seera walii galteewwan hammachuu fi jijjiiruu irratti raawwatiinsa qaban waliin wal fakkaataa?	['Murtiin biyya alaa bu’uura doktiriinii inkorporeeshiniitiin raawwatama', 'Murtiin biyya alaa bu’uura doktiriinii jijjiiramaatiin raawwatama', 'Murtii biyya alaa beekamtiin kennamu walii galteewwan biyyoota lamaanii ykn biyyoota hedduu mijatoo ta’an jiraachuu isaanii irratti hundaa’a', 'Manneen murtii murtii biyya alaa bu’uura seera komiitiin raawwachiisuuf murtoo ni kennu']	C	international_law	B)Murtiin biyya alaa bu’uura doktiriinii jijjiiramaatiin raawwatama	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Murtii biyya alaa beekamtii kennuunis seera walii galteewwan hammachuu fi jijjiiruu irratti raawwatiinsa qaban waliin wal fakkaataa?
 A)Murtiin biyya alaa bu’uura doktiriinii inkorporeeshiniitiin raawwatama B)Murtiin biyya alaa bu’uura doktiriinii jijjiiramaatiin raawwatama C)Murtii biyya alaa beekamtiin kennamu walii galteewwan biyyoota lamaanii ykn biyyoota hedduu mijatoo ta’an jiraachuu isaanii irratti hundaa’a D)Manneen murtii murtii biyya alaa bu’uura seera komiitiin raawwachiisuuf murtoo ni kennu"	B
Dhimma Pinochet irratti argannoon Mana Maree Loords baay’ee barbaachisaa ta’e maali?	"['Dhimmi Pinochet hoggantoonni biyyoota duraanii bilisummaa guutuu akka qaban mirkaneesse', ""Dhimmi Pinochet gochoonni ummataa hundi bilisa ta'uu akka qaban mirkaneesse"", 'Dhimmi Pinochet hoggantoonni biyyootaa duraanii erga aangoo irraa kaafamanii booda bilisummaa dhuunfaa argachuu akka dhiisan mirkaneesse', 'Dhimmi Pinochet immunities ilaalchisee garaagarummaan hogganaa biyyaa ammaa fi duraanii gidduu akka hin jirre mirkaneesse']"	C	international_law	D) Dhimmi Pinochet immunities ilaalchisee garaagarummaan hogganaa biyyaa ammaa fi duraanii gidduu akka hin jirre mirkaneesse	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Dhimma Pinochet irratti argannoon Mana Maree Loords baay’ee barbaachisaa ta’e maali?
 A)Dhimmi Pinochet hoggantoonni biyyoota duraanii bilisummaa guutuu akka qaban mirkaneesse B)Dhimmi Pinochet gochoonni ummataa hundi bilisa ta'uu akka qaban mirkaneesse C)Dhimmi Pinochet hoggantoonni biyyootaa duraanii erga aangoo irraa kaafamanii booda bilisummaa dhuunfaa argachuu akka dhiisan mirkaneesse D)Dhimmi Pinochet immunities ilaalchisee garaagarummaan hogganaa biyyaa ammaa fi duraanii gidduu akka hin jirre mirkaneesse"	D
Himoota armaan gadii keessaa kamtu soba?	"['Dhaddachi yakka waraanaa Nuremberg fi Tokyoo keessatti battalumatti Waraana Addunyaa Tokkoffaa booda raawwatame', ""Dhaddachi yakka waraanaa 'yakka dhala namaa irratti raawwatamu' akka yakkaatti jalqabe"", 'Dhaddachi yakka waraanaa kun namoota dhuunfaa gochoota akka yakka waraanaa fi yakka dhala namaa irratti raawwatamaniif seeraan itti gaafatamummaa jala galcheera', 'Dhaddachi yakka waraanaa kun ""ajajni ol\'aanaa"" yakka waraanaa ykn yakka dhala namaa irratti raawwatamuuf akka ittisaatti fayyadamuu akka hin dandeenye argateera']"	A	international_law	C)Dhaddachi yakka waraanaa kun namoota dhuunfaa gochoota akka yakka waraanaa fi yakka dhala namaa irratti raawwatamaniif seeraan itti gaafatamummaa jala galcheera	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Himoota armaan gadii keessaa kamtu soba?
 A)Dhaddachi yakka waraanaa Nuremberg fi Tokyoo keessatti battalumatti Waraana Addunyaa Tokkoffaa booda raawwatame B)Dhaddachi yakka waraanaa 'yakka dhala namaa irratti raawwatamu' akka yakkaatti jalqabe C)Dhaddachi yakka waraanaa kun namoota dhuunfaa gochoota akka yakka waraanaa fi yakka dhala namaa irratti raawwatamaniif seeraan itti gaafatamummaa jala galcheera D)Dhaddachi yakka waraanaa kun ""ajajni ol\'aanaa"" yakka waraanaa ykn yakka dhala namaa irratti raawwatamuuf akka ittisaatti fayyadamuu akka hin dandeenye argateera"	C
Mootummaan doonii galaana guddaa irra jiran irratti aangoo murtii kan qabu isa kami?	['Biyyoonni hundinuu dooniiwwan biyya alaa galaana guddaa irra jiran irratti aangoo murtii kennuu ni danda’u', 'Mootummoonni doonii biyya alaa galaana guddaa irratti aangoo murtii kennuu kan danda’an gocha yakkaa isaan ilaallatu qofa irratti', 'Mootummaan alaabaa kun dhimmoota addaa kan akka saamicha galaanaa irraa kan hafe, dooniiwwan isaa galaana guddaa irratti aangoo addaa qabaachuu qaba', 'Mootummaan alaabaa dooniiwwan isaa galaana guddaa irratti aangoo addaa kan fayyadamu yoo ta’u, kanaan ala tokko malee']	C	international_law	C) Mootummaan alaabaa kun dhimmoota addaa kan akka saamicha galaanaa irraa kan hafe	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Mootummaan doonii galaana guddaa irra jiran irratti aangoo murtii kan qabu isa kami?
 A)Biyyoonni hundinuu dooniiwwan biyya alaa galaana guddaa irra jiran irratti aangoo murtii kennuu ni danda’u B)Mootummoonni doonii biyya alaa galaana guddaa irratti aangoo murtii kennuu kan danda’an gocha yakkaa isaan ilaallatu qofa irratti C)Mootummaan alaabaa kun dhimmoota addaa kan akka saamicha galaanaa irraa kan hafe D)dooniiwwan isaa galaana guddaa irratti aangoo addaa qabaachuu qaba"	C
Waliigalteewwan bifa addaa tokko qabaachuu qabuu?	['Waliigalteewwan yeroo hunda akkasitti moggaafamuu fi bifa addaa tokko qabaachuu qabu', 'Waliigalteewwan yeroo hunda bifa addaa tokko qabaachuu qabu, akkamitti yoo moggaafaman iyyuu', 'Waliigalteewwan bifa addaa tokko qabaachu ykn akkasitti moggaafamuu hin qaban', 'Waliigalteewwan bifa kamiinuu yoo qabaatan akkasitti moggaafamuu qabu']	C	international_law	Waliigalteewwan yeroo hunda bifa addaa tokko qabaachuu qabu	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Waliigalteewwan bifa addaa tokko qabaachuu qabuu?
 A)Waliigalteewwan yeroo hunda akkasitti moggaafamuu fi bifa addaa tokko qabaachuu qabu B)Waliigalteewwan yeroo hunda bifa addaa tokko qabaachuu qabu C)akkamitti yoo moggaafaman iyyuu D)Waliigalteewwan bifa addaa tokko qabaachu ykn akkasitti moggaafamuu hin qaban"	unknown
Hundeen bu’uuraa yaad-rimee mono'istii maali?	['Moniziim seerri idil-addunyaa seera biyya keessaa caalaa akka ta’e kaa’a', 'Moniziim seerri idil-addunyaa fi biyya keessaa qaama sirna seeraa tokkoo akka ta’e kaa’a', 'Moniziim seerri biyya keessaa seera idil-addunyaa caalaa akka ta’e kaa’a', 'Moniziim seerri biyya keessaa fi idil-addunyaa gonkumaa akka wal hin dhabne kaa’a']	B	international_law	B)Moniziim seerri idil-addunyaa fi biyya keessaa qaama sirna seeraa tokkoo akka ta’e kaa’a	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Hundeen bu’uuraa yaad-rimee mono'istii maali?
 A)Moniziim seerri idil-addunyaa seera biyya keessaa caalaa akka ta’e kaa’a B)Moniziim seerri idil-addunyaa fi biyya keessaa qaama sirna seeraa tokkoo akka ta’e kaa’a C)Moniziim seerri biyya keessaa seera idil-addunyaa caalaa akka ta’e kaa’a D)Moniziim seerri biyya keessaa fi idil-addunyaa gonkumaa akka wal hin dhabne kaa’a"	B
Bara 2016 irraa eegalee ga’eessota umuriin isaanii waggaa 18 fi isaa ol ta’e keessaa gara dhibbeentaa meeqaatu furdina garmalee qaba?	['10%', '20%', '40%', '80%']	C	global_facts	C)40%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Bara 2016 irraa eegalee ga’eessota umuriin isaanii waggaa 18 fi isaa ol ta’e keessaa gara dhibbeentaa meeqaatu furdina garmalee qaba?
 A)10% B)20% C)40% D)80%"	C
Bara 1850tti qaala’iinsa jireenyaa fi PPP gatii bara 2011 yeroo sirreeffamu GDP mataa mataa nama  tokkoo Ameerikaa keessatti maal ture?	['Gara $300', 'Gara $3k', 'Gara $8k', 'Gara $15k']	B	global_facts	D)Gara $15k	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Bara 1850tti qaala’iinsa jireenyaa fi PPP gatii bara 2011 yeroo sirreeffamu GDP mataa mataa nama  tokkoo Ameerikaa keessatti maal ture?
 A)Gara $300 B)Gara $3k C)Gara $8k D)Gara $15k"	D
Bara 2019 irraa eegalee namoonni Ameerikaa irraa gara dhibbeentaa meeqaatu saalqunnamtiin saala walfakkaataa hawaasa biratti fudhatama argachuu qaba jedhu?	['52%', '62%', '72%', '82%']	C	global_facts	C)72%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Bara 2019 irraa eegalee namoonni Ameerikaa irraa gara dhibbeentaa meeqaatu saalqunnamtiin saala walfakkaataa hawaasa biratti fudhatama argachuu qaba jedhu?
 A)52% B)62% C)72% D)82%"	C
Biyyoota armaan gadii keessaa kamtu bara 2019tti anniisaa waliigalaa madda aduu irraa maddisiise ?	['Chaayinaa', 'Ameerikaa', 'Jarmanii', 'Jaappaan']	A	global_facts	B	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Biyyoota armaan gadii keessaa kamtu bara 2019tti anniisaa waliigalaa madda aduu irraa maddisiise ?
 A)Chaayinaa B)Ameerikaa C)Jarmanii D)Jaappaan"	B
Qaala'iinsa jireenyaa fi sirreeffama PPP to'achuu, GDP nama dhuunfaa bara 1950 hanga 2016 Jaappaan keessatti hamma meeqaa dabale?	['dachaa 5n', 'dachaa 10n', 'dachaa 15n', 'dachaa 20n']	C	global_facts	D)dachaa 20n	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Qaala'iinsa jireenyaa fi sirreeffama PPP to'achuu, GDP nama dhuunfaa bara 1950 hanga 2016 Jaappaan keessatti hamma meeqaa dabale?
 A)dachaa 5n B)dachaa 10n C)dachaa 15n D)dachaa 20n"	D
