question	choices	answer	subject	command_r	prompt	verbalized
Ukusukela ngo2017, leliphi icandelo labemi baseBrazil elisebenzise i-intanethi kwezi nyanga zintathu zidlulileyo?	['18%', '38%', 'Ama-58%', 'Ama-78%']	C	global_facts	C	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Ukusukela ngo2017, leliphi icandelo labemi baseBrazil elisebenzise i-intanethi kwezi nyanga zintathu zidlulileyo?
 A)18% B)38% C)Ama-58% D)Ama-78%"	C
Ukusukela ngo2017, leliphi icandelo labemi baseIndiya elisebenzise i-intanethi kwezi nyanga zintathu zidlulileyo?	['11%', '26%', 'Ama-41%', 'Ama-56%']	B	global_facts	C) Ama-41%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Ukusukela ngo2017, leliphi icandelo labemi baseIndiya elisebenzise i-intanethi kwezi nyanga zintathu zidlulileyo?
 A)11% B)26% C)Ama-41% D)Ama-56%"	C
Ukusukela ngo2018, malunga neyiphi ipesenti yamaIndiya athi ukuba nenani elandayo labantu beentlanga ezininzi ezahlukeneyo, amaqela ezizwe kunye nezizwe kwilizwe labo kwenza kube yindawo engcono yokuhlala (ngokuchasene nokubi okanye akukho mahluko)?	['23%', '38%', 'Ama-53%', 'Ama-68%']	D	global_facts	C) Ama-53%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Ukusukela ngo2018, malunga neyiphi ipesenti yamaIndiya athi ukuba nenani elandayo labantu beentlanga ezininzi ezahlukeneyo, amaqela ezizwe kunye nezizwe kwilizwe labo kwenza kube yindawo engcono yokuhlala (ngokuchasene nokubi okanye akukho mahluko)?
 A)23% B)38% C)Ama-53% D)Ama-68%"	C
Ukusukela ngo2019, malunga neyiphi ipesenti yabemi behlabathi abaphila kubuhlwempu obugqithisileyo (ngaphantsi kwe1.90 yeedola ngosuku)?	['5%', '10%', 'I-15%', 'Ama-25%']	B	global_facts	C) 15%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Ukusukela ngo2019, malunga neyiphi ipesenti yabemi behlabathi abaphila kubuhlwempu obugqithisileyo (ngaphantsi kwe1.90 yeedola ngosuku)?
 A)5% B)10% C)I-15% D)Ama-25%"	C
Ukusukela ngo2020, malunga nepesenti yeyiphi ipesenti yabantu behlabathi abaziqhelisa ukuzikhulula ngokuphandle?	['2%', '4%', 'I-9%', 'I-18%']	C	global_facts	C)I-9%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Ukusukela ngo2020, malunga nepesenti yeyiphi ipesenti yabantu behlabathi abaziqhelisa ukuzikhulula ngokuphandle?
 A)2% B)4% C)I-9% D)I-18%"	C
Yeyiphi kwezi zilandelayo engeyonxalenye yenkqubo yokwabiwa ngokutsha ngokukhula komgaqonkqubo?	['ubuncinane bomthetho womvuzo', 'uhlaziyo lomhlaba', 'Irhafu eqhubekayo', 'Ukwanda kofikelelo kwimfundo']	A	global_facts	C) Irhafu eqhubekayo	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Yeyiphi kwezi zilandelayo engeyonxalenye yenkqubo yokwabiwa ngokutsha ngokukhula komgaqonkqubo?
 A)ubuncinane bomthetho womvuzo B)uhlaziyo lomhlaba C)Irhafu eqhubekayo D)Ukwanda kofikelelo kwimfundo"	C
Malunga nepesenti engakanani yabemi behlabathi ababefundile ngowe1950?	['36%', '56%', 'Ama-76%', 'Ama-96%']	B	global_facts	C	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Malunga nepesenti engakanani yabemi behlabathi ababefundile ngowe1950?
 A)36% B)56% C)Ama-76% D)Ama-96%"	C
Ukusukela ngo2016, malunga nokuba yiyiphi ipesenti yabantu abadala abaneminyaka eyi18 okanye ngaphezulu ababetyebe kakhulu?	['6%', '13%', 'Ama-27%', 'Ama-46%']	B	global_facts	C	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Ukusukela ngo2016, malunga nokuba yiyiphi ipesenti yabantu abadala abaneminyaka eyi18 okanye ngaphezulu ababetyebe kakhulu?
 A)6% B)13% C)Ama-27% D)Ama-46%"	C
Ukusuka ngo-2019, malunga neyiphi ipesenti yamaJamani ethi ubudlelwane phakathi kwe-U.S  kunye neGermany buhle?	['Ama-34%', 'Ama-49%', 'Ama-64%', 'Ama-79%']	A	global_facts	C)Ama-64%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Ukusuka ngo-2019, malunga neyiphi ipesenti yamaJamani ethi ubudlelwane phakathi kwe-U.S  kunye neGermany buhle?
 A)Ama-34% B)Ama-49% C)Ama-64% D)Ama-79%"	C
Ukusuka ngo-2017, malunga neyiphi ipesenti yamaMelika ehlala ezidolophi?	['Ama-62%', 'Ama-72%', 'Ama-82%', 'Ama-92%']	C	global_facts	C)Ama-82%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Ukusuka ngo-2017, malunga neyiphi ipesenti yamaMelika ehlala ezidolophi?
 A)Ama-62% B)Ama-72% C)Ama-82% D)Ama-92%"	C
Yayisithini iGDP ngomntu ngamnye eUnited States ngo1950 xa kulungiswa ukunyuka kwamaxabiso kunye nePPP kumaxabiso ngo-2011?	['Malunga ne-$3k', 'Malunga ne-$8k', 'Malunga ne-$15k', 'Malunga ne-$30k']	C	global_facts	C) Malunga ne-$15k	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Yayisithini iGDP ngomntu ngamnye eUnited States ngo1950 xa kulungiswa ukunyuka kwamaxabiso kunye nePPP kumaxabiso ngo-2011?
 A)Malunga ne-$3k B)Malunga ne-$8k C)Malunga ne-$15k D)Malunga ne-$30k"	C
Ngo2016, malunga nangaphi abantu eUnited States babengenamakhaya?	['Ama-55,000', 'Ama-550, 000', 'Izi-5,500, 000', 'Izi-55, 000, 000']	B	global_facts	Ama-55	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Ngo2016, malunga nangaphi abantu eUnited States babengenamakhaya?
 A)Ama-55 B)000 C)Ama-550 D)000"	unknown
Ngo1965 mangaphi amaMelika ayecinga ukuba ukuthumela imikhosi eVietnam kwakuyimpazamo?	['Ama-25%', 'Ama-45%', 'Ama-65%', 'Ama-85%']	A	global_facts	C) Ama-65%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Ngo1965 mangaphi amaMelika ayecinga ukuba ukuthumela imikhosi eVietnam kwakuyimpazamo?
 A)Ama-25% B)Ama-45% C)Ama-65% D)Ama-85%"	C
Ukusukela ngo-2013, isabelo sabantu e-Ethiopia esicinga ukuba amaqela ezopolitiko anorhwaphilizo si	['Ama-24%', 'Ama-44%', 'Ama-64%', 'Ama-84%']	A	global_facts	C) Ama-64%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Ukusukela ngo-2013, isabelo sabantu e-Ethiopia esicinga ukuba amaqela ezopolitiko anorhwaphilizo si
 A)Ama-24% B)Ama-44% C)Ama-64% D)Ama-84%"	C
Ngo-1997, iBhanki yehlabathi ifumanise ukuba iqhezu labemi behlabathi abahlala kumazwe anemivuzo ephantsi okanye ephakathi, kumazwe anengeniso yomntu ngamnye eyi-$1230 okanye ngaphantsi liqikelelwa 	['Ama-25%', 'Ama-40%', 'Ama-55%', 'Ama-75%']	D	global_facts	C) Ama-55%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Ngo-1997, iBhanki yehlabathi ifumanise ukuba iqhezu labemi behlabathi abahlala kumazwe anemivuzo ephantsi okanye ephakathi, kumazwe anengeniso yomntu ngamnye eyi-$1230 okanye ngaphantsi liqikelelwa 
 A)Ama-25% B)Ama-40% C)Ama-55% D)Ama-75%"	C
Ukusukela ngo-2015, ezolimo zenze ipesenti engakanani yeGDP yase-India iyonke? 	['Isi-8%', 'I-16%', 'Ama-32%', 'Ama-64%']	B	global_facts	C) Ama-32%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Ukusukela ngo-2015, ezolimo zenze ipesenti engakanani yeGDP yase-India iyonke? 
 A)Isi-8% B)I-16% C)Ama-32% D)Ama-64%"	C
Yeyiphi eyinyani kwezi zilandelayo ukusukela ngo-2020?	['Amadoda avamisile ukuba noxinzelelo lwengqondo kwaye avamisile ukubanengxaki yokusebenzisa utywala kunabasetyhini.', 'Abasetyhini bavamisile ukubanoxinzelelo lwengqondo kwaye bavamisile ukubanengxaki yokusebenzisa utywala kunamadoda ', 'Amadoda avamisile kunabasetyhini ukubanoxinzelelo ngelixa abasetyhini bevamisile kunamadoda ukubanengxaki yokusebenzisa utywala', 'Abasetyhini bavamisile kunamadoda ukubanoxinzelelo ngelixa amadoda evamisile kunabasetyini ukubanengxaki yokusebenzisa utywala.']	D	global_facts	D) Abasetyhini bavamisile kunamadoda ukubanoxinzelelo ngelixa amadoda evamisile kunabasetyini ukubanengxaki yokusebenzisa utywala.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Yeyiphi eyinyani kwezi zilandelayo ukusukela ngo-2020?
 A)Amadoda avamisile ukuba noxinzelelo lwengqondo kwaye avamisile ukubanengxaki yokusebenzisa utywala kunabasetyhini. B)Abasetyhini bavamisile ukubanoxinzelelo lwengqondo kwaye bavamisile ukubanengxaki yokusebenzisa utywala kunamadoda  C)Amadoda avamisile kunabasetyhini ukubanoxinzelelo ngelixa abasetyhini bevamisile kunamadoda ukubanengxaki yokusebenzisa utywala D)Abasetyhini bavamisile kunamadoda ukubanoxinzelelo ngelixa amadoda evamisile kunabasetyini ukubanengxaki yokusebenzisa utywala."	D
Ukusukela ngo-2019, yiyiphi ipesenti yabantu baseBrazil ethi ukubufana sini funeka bamkelwe luluntu?	['Ama-37%', 'Ama-47%', 'Ama-57%', 'Ama-67%']	D	global_facts	C) Ama 57%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Ukusukela ngo-2019, yiyiphi ipesenti yabantu baseBrazil ethi ukubufana sini funeka bamkelwe luluntu?
 A)Ama-37% B)Ama-47% C)Ama-57% D)Ama-67%"	C
Ukusukela ngo-2017, isabelo se-GDP esachithwa emkhosini we-Saudi Arabia ngu 	['I-1%', 'I-3%', 'I-6%', 'I-10%']	D	global_facts	C) I-6%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Ukusukela ngo-2017, isabelo se-GDP esachithwa emkhosini we-Saudi Arabia ngu 
 A)I-1% B)I-3% C)I-6% D)I-10%"	C
Ukusukeka ngo2019, singakanani isabelo sombane esaphuma kwifosili yefuweli e-United States?	['Ama-23%', 'Ama-43%', 'Ama-63%', 'Ama-83%']	C	global_facts	C)Ama-63%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Ukusukeka ngo2019, singakanani isabelo sombane esaphuma kwifosili yefuweli e-United States?
 A)Ama-23% B)Ama-43% C)Ama-63% D)Ama-83%"	C
Ithini ipesenti yabantwana abaneminyaka ephakathi kwe-13-15 eYiphutha abaxele ukuxhatshazwa ubuncinane kanye kwezi nyanga zidlulileyo ukusuka ngo-2015?	['I-10%', 'Ama-30%', 'Ama-50%', 'Ama-70%']	D	global_facts	C)Ama-50%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Ithini ipesenti yabantwana abaneminyaka ephakathi kwe-13-15 eYiphutha abaxele ukuxhatshazwa ubuncinane kanye kwezi nyanga zidlulileyo ukusuka ngo-2015?
 A)I-10% B)Ama-30% C)Ama-50% D)Ama-70%"	C
Ukusuka ngo-2018, ingakanani ipesenti yabantu abadala base-US abathi uvavanyo lomngcipheko wolwaphulo-mthetho lwabantu abazonikwa ingqawule lusisicelo esingafanelekanga sokwenza isigqibo se-algorithmic?	['Ama-26%', 'Ama-41%', 'Ama-56%', 'Ama-71%']	C	global_facts	C) Ama-56%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Ukusuka ngo-2018, ingakanani ipesenti yabantu abadala base-US abathi uvavanyo lomngcipheko wolwaphulo-mthetho lwabantu abazonikwa ingqawule lusisicelo esingafanelekanga sokwenza isigqibo se-algorithmic?
 A)Ama-26% B)Ama-41% C)Ama-56% D)Ama-71%"	C
Ngo-2018, zingaphi iinkukhu ezabulawayo ukuvelisa inyama/	['ama-690 wezigidi', 'ama-6.9 weebhiliyoni', 'ama-69 weebhiliyoni', 'ama-690 weebhiliyoni']	C	global_facts	D) ama-690 weebhiliyoni	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Ngo-2018, zingaphi iinkukhu ezabulawayo ukuvelisa inyama/
 A)ama-690 wezigidi B)ama-6.9 weebhiliyoni C)ama-69 weebhiliyoni D)ama-690 weebhiliyoni"	D
Ngo-2016, ingakanani ipesenti yabemi baseSouth Sudan enombane? 	['I-9%', 'Ama-29%', 'Ama-59%', 'Ama-79%']	A	global_facts	C) Ama-59%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Ngo-2016, ingakanani ipesenti yabemi baseSouth Sudan enombane? 
 A)I-9% B)Ama-29% C)Ama-59% D)Ama-79%"	C
Malunga nepesenti engakanani yabaphenduli abavela eMexico exela ukuhlawula isinyobo kulo nyaka uphelileyo ukuze bafikelele kwiinkonzo zoluntu (ezifana nezemfundo, inkundla, unyango kunye nempilo, ubhaliso lwamapolisa, kunye nenkonzo zemvume, ingeniso yerhafu yezinto eziluncedo, nempahla, kunye nenkonzo yomhlaba) ukusukela ngo-2017?	['Ama-31%]', 'Ama-51%', 'Ama-71%', 'Ama-91%']	B	global_facts	C) Ama-71%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Malunga nepesenti engakanani yabaphenduli abavela eMexico exela ukuhlawula isinyobo kulo nyaka uphelileyo ukuze bafikelele kwiinkonzo zoluntu (ezifana nezemfundo, inkundla, unyango kunye nempilo, ubhaliso lwamapolisa, kunye nenkonzo zemvume, ingeniso yerhafu yezinto eziluncedo, nempahla, kunye nenkonzo yomhlaba) ukusukela ngo-2017?
 A)Ama-31%] B)Ama-51% C)Ama-71% D)Ama-91%"	C
Ukulawula ukwenyuka kwamaxabiso kunye nohlengahlengiso lwe-PPP, malunga neGDP engakanani yomntu ngamnye enyukileyo ukusuka ngo-1950 ukuya ku-2016 eChina?	['ngefoldi ezi-4', 'ngefoldi ezisi-8', 'ngefoldi ezili-16', 'ngefoldi ezingama-32']	C	global_facts	C)ngefoldi ezili-16	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Ukulawula ukwenyuka kwamaxabiso kunye nohlengahlengiso lwe-PPP, malunga neGDP engakanani yomntu ngamnye enyukileyo ukusuka ngo-1950 ukuya ku-2016 eChina?
 A)ngefoldi ezi-4 B)ngefoldi ezisi-8 C)ngefoldi ezili-16 D)ngefoldi ezingama-32"	C
URoss Perot wenza imbali yovoto ngokukhokela ugqantso lobumongameli ngokufutshane ngo-Juni njengomgqatswa wesithathu ngama-39%. Ugqiba nge-% yevoti ethandwayo.	['Nge-1', 'Nge-7', 'Nge-13', 'Nge-19']	D	global_facts	C	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: URoss Perot wenza imbali yovoto ngokukhokela ugqantso lobumongameli ngokufutshane ngo-Juni njengomgqatswa wesithathu ngama-39%. Ugqiba nge-% yevoti ethandwayo.
 A)Nge-1 B)Nge-7 C)Nge-13 D)Nge-19"	C
Ukusukela ngo-2019, yiyiphi ipesenti yabantu baseBrazil ethi uThixo udlala indima ebalulekileyo ebomini babo? 	['Ngama-59%', 'Ngama-69%', 'Ngama-79%', 'Ngama-89%']	D	global_facts	C) Ngama-79%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Ukusukela ngo-2019, yiyiphi ipesenti yabantu baseBrazil ethi uThixo udlala indima ebalulekileyo ebomini babo? 
 A)Ngama-59% B)Ngama-69% C)Ngama-79% D)Ngama-89%"	C
Yiyiphi kwezi zilandelayo yayingunobangela omkhulu wokufa ngenkulungwane yama-20?	['Inyikima', 'Umsebenzi wentaba-mlilo', 'Umlilo wamadlelo', 'Izikhukhula']	D	global_facts	C) Umlilo wamadlelo	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Yiyiphi kwezi zilandelayo yayingunobangela omkhulu wokufa ngenkulungwane yama-20?
 A)Inyikima B)Umsebenzi wentaba-mlilo C)Umlilo wamadlelo D)Izikhukhula"	C
Ithini ipesenti yabantwana abaneminyaka ephakathi kwe-13-15 e-United States abaxele ukubandakanyeka kumlo esikolweni, kanye okanye amatyeli amaninzi ngexesha leenyanga ezili-12 ukusukela ngo-2015?	['Nge-15%', 'Ngama-35%', 'Ngama-55%', 'Ngama-75%']	B	global_facts	C) Ngama-55%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Ithini ipesenti yabantwana abaneminyaka ephakathi kwe-13-15 e-United States abaxele ukubandakanyeka kumlo esikolweni, kanye okanye amatyeli amaninzi ngexesha leenyanga ezili-12 ukusukela ngo-2015?
 A)Nge-15% B)Ngama-35% C)Ngama-55% D)Ngama-75%"	C
Ukulawula ukunyuka kwamaxabiso kunye nohlengahlengiso lwe-PPP, ingakanani iGDP yomntu nngamnye eyenyuka ukusuka ngo-1950 ukuya ku-2016 eSouth Korea?	['ngokuphindwe ka-4', 'ngokuphindwe ka-8', 'ngokuphindwe ka-16', 'ngokuphindwe ngama-35']	D	global_facts	C)ngokuphindwe ka-16	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Ukulawula ukunyuka kwamaxabiso kunye nohlengahlengiso lwe-PPP, ingakanani iGDP yomntu nngamnye eyenyuka ukusuka ngo-1950 ukuya ku-2016 eSouth Korea?
 A)ngokuphindwe ka-4 B)ngokuphindwe ka-8 C)ngokuphindwe ka-16 D)ngokuphindwe ngama-35"	C
Ukusukela ngo-2019, ithini ipesenti yabantu baseTurkey evumayo ukuba urhulumente uqhutywa ngenjongo yokunceda abantu?	['Ngama-36%', 'Ngama-51%', 'Ngama-66%', 'Ngama-81%']	C	global_facts	C) Ngama-66%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Ukusukela ngo-2019, ithini ipesenti yabantu baseTurkey evumayo ukuba urhulumente uqhutywa ngenjongo yokunceda abantu?
 A)Ngama-36% B)Ngama-51% C)Ngama-66% D)Ngama-81%"	C
