subject,question,choices,answer,output
global_facts,"Katika Afrika Kusini mwa Jangwa la Sahara, kufikia 2020,","['hakuna taifa ambalo limeweza kukua katika miaka iliyopita.', 'jamhuri ya Kidemokrasia ya Kongo imekuwa maskini zaidi kuliko ilivyokuwa hapo awali mnamo 1980.', 'baadhi ya nchi zimekuwa na viwango vya ukuaji wa kiasi kikubwa.', 'baadhi ya nchi zimekuwa na viwango vikubwa vya ukuaji, lakini Jamhuri ya Kidemokrasia ya Kongo imekuwa maskini zaidi kuliko ilivyokuwa hapo awali mnamo 1980.']",C,C) baadhi ya nchi zimekuwa na viwango vya ukuaji wa kiasi kikubwa.
global_facts,"Takwimu za Benki ya Dunia zinaonyesha kuwa mwaka 1995, 20% ya familia maskini zaidi zilikuwa na 7.5% ya mapato ya familia nchini Niger, 20% ya familia zilizofuata zilikuwa na 11.8% ya mapato, 20% ya katikati zilikuwa na 15.5% ya mapato, 20% ya matajiri wa pili walikuwa na 21.1% ya mapato, na 20% ya juu walikuwa na 44.1% ya mapato. Mapato ya jumla ya 60% ya familia za chini nchini Niger yalikuwa ya kiasi gani?","[0.155, 0.348, 0.481, 0.652]",B,"Kutokana na data iliyotolewa, tunaweza kuhesabu mapato ya jumla ya 60% ya familia za chini nchini Niger kwa kujumlisha mapato ya 20% ya familia maskini zaidi, 20% ya familia zilizofuata, na 20% ya katikati. 

Mapato ya 20% ya familia maskini zaidi = 7.5%
Mapato ya 20% ya familia zilizofuata = 11.8%
Mapato ya 20% ya katikati = 15.5%

Jumla ya mapato ya 60% ya familia za chini = 7.5% + 11.8% + 15.5% = 34.8%

Hivyo, mapato ya jumla ya 60% ya familia za chini nchini Niger ni 34.8%, ambayo ni chaguo B) 0.348."
global_facts,Ni watoto wangapi wenye umri wa kati ya miaka 5-14 walifanya kazi ulimwenguni mnamo 2012?,"['milioni 5', 'milioni 30', 'milioni 150', 'milioni 500']",C,"Jibu sahihi ni C) milioni 150. Kulingana na ripoti za Shirika la Kazi Duniani (ILO), ilikadiriwa kwamba takriban watoto milioni 150 wenye umri kati ya miaka 5 hadi 14 walikuwa wanafanya kazi kote ulimwenguni mnamo mwaka 2012."
global_facts,"Nchi tofauti zilizoendelea kidogo zina viwango tofauti vya uandikishaji wa shule za upili. Baadhi ya nchi zilizo na uandikishaji wa juu wa shule za upili kufikia 2020, ni","['Colombia, Peru, Uruguay, na Costa Rica.', 'Bhutan, Niger, Cambodia, na Costa Rica.', 'Uruguay, Costa Rica, Timor-Leste, na Pakistani.', 'Bhutan, Cambodia, Uruguay na Costa Rica.']",A,"Kufikia mwaka 2020, nchi zilizo na viwango vya juu vya uandikishaji wa shule za upili katika Amerika ya Kusini ni pamoja na Uruguay na Costa Rica. Uruguay inajulikana kwa mfumo wake wa elimu ulioendelea na kutoa elimu bila malipo hadi ngazi ya chuo kikuu. Costa Rica pia ina mfumo mzuri wa elimu na imekuwa ikiwekeza sana katika elimu, ikipelekea viwango vya juu vya uandikishaji.

Kwa upande wa Colombia na Peru, ingawa zimefanya maendeleo katika sekta ya elimu, viwango vyao vya uandikishaji vya shule za upili vinaweza kutofautiana na vile vya Uruguay na Costa Rica. Colombia na Peru zimekuwa zikifanya juhudi za kuboresha ubora na upatikanaji wa elimu, lakini bado zinakabiliwa na changamoto mbalimbali kama vile ubora wa elimu na usawa katika upatikanaji wa rasilimali za elimu.

Hivyo, kati ya nchi ulizozitaja, Uruguay na Costa Rica zinaonekana kuwa na viwango vya juu zaidi vya uandikishaji wa shule za upili ikilinganishwa na Colombia na Peru."
global_facts,Asilimia ya watoto nchini Vietnam (wenye umri wa miaka 8) walioripoti adhabu ya kimwili na walimu katika muda wa wiki iliyopita mwaka 2009 ilikuwa takriban?,"[0.1, 0.2, 0.4, 0.8]",B,"Samahani, sina data mahususi kuhusu asilimia ya watoto nchini Vietnam walioripoti adhabu ya kimwili na walimu katika muda wa wiki iliyopita mwaka 2009. Ili kupata jibu sahihi, ningependekeza kutafuta ripoti za utafiti au takwimu zilizochapishwa na mashirika ya elimu au haki za binadamu yanayohusika na Vietnam au eneo hilo kwa mwaka huo."
global_facts,Asilimia ya watoto nchini India (wenye umri wa miaka 8) walioripoti adhabu ya kimwili na walimu katika muda wa wiki iliyopita mwaka 2009 ilikuwa takriban?,"[0.38, 0.58, 0.78, 0.98]",C,"Kulingana na utafiti uliofanywa na UNICEF na wengine, adhabu ya kimwili kwa watoto shuleni nchini India ilikuwa tatizo kubwa. Hata hivyo, sina data mahususi kuhusu asilimia ya watoto wenye umri wa miaka 8 walioripoti adhabu ya kimwili na walimu katika muda wa wiki iliyopita mwaka 2009. Kwa hiyo, siwezi kuthibitisha jibu sahihi kati ya chaguzi ulizotoa (A) 0.38, (B) 0.58, (C) 0.78, (D) 0.98 bila taarifa zaidi au data sahihi. Ningependekeza kutafuta ripoti au tafiti zilizofanywa mwaka huo kuhusu mada hii ili kupata jibu sahihi."
global_facts,"Fikiria kauli zifuatazo: (1) Katika kila nchi, watu hufikiri kwamba watu wengine katika nchi yao hawana furaha kama wao wenyewe. (2) Nchini Marekani, furaha ya wanawake imeongezeka sana ikilinganishwa na ya wanaume. Ni kauli gani kati ya hizi ni ya Kweli/Uongo?","['Kweli, Kweli', 'Kweli, Uongo', 'Uongo, Kweli', 'Uongo, Uongo']",B,"Kwa kuzingatia utafiti na maoni ya wataalamu, kauli ya kwanza inaweza kuwa na ukweli fulani. Mara nyingi, watu wanaweza kuwa na mtazamo wa ""grass is greener on the other side"" ambapo wanadhani wengine hawana furaha kama wao. Hata hivyo, hii inaweza kutofautiana kulingana na mtu na mazingira yake.

Kauli ya pili, kuhusu furaha ya wanawake nchini Marekani kuongezeka sana ikilinganishwa na ya wanaume, si sahihi kulingana na tafiti zilizopo. Utafiti unaonyesha kuwa katika miaka ya hivi karibuni, furaha ya wanawake nchini Marekani imekuwa ikipungua ikilinganishwa na ile ya wanaume. 

Kwa hiyo, majibu yangekuwa:
A) Kweli
D) Uongo"
global_facts,"Mnamo 2017, ni takriban watu wangapi walikufa kutokana na ugaidi ulimwenguni?","[260, 2600, 26000, 260000]",C,"Jibu sahihi ni C) 26000. Kulingana na ripoti ya Global Terrorism Index ya mwaka 2018, takriban watu 26,445 walikufa kutokana na ugaidi ulimwenguni mnamo mwaka 2017."
global_facts,Mnamo 1935 ni takriban Wamarekani wangapi waliunga mkono sheria ya Hifadhi ya Jamii?,"[0.9, 0.7, 0.5, 0.3]",A,"Mnamo 1935, takriban asilimia 70 ya Wamarekani (0.7) waliunga mkono sheria ya Hifadhi ya Jamii. Jibu sahihi ni B) 0.7."
global_facts,Ni nchi gani kati ya zifuatazo zilizotoa CO2 nyingi zaidi kwa kila mtu mwaka wa 2017?,"['Japani', 'Kanada', 'Urisi', 'Iran']",B,"Kwa mwaka wa 2017, Kanada ilikuwa na kiwango cha juu zaidi cha utoaji wa CO2 kwa kila mtu ikilinganishwa na Japani, Urisi, na Iran. Hii inatokana na matumizi makubwa ya nishati na rasilimali zilizopo nchini humo, ikiwemo matumizi ya mafuta na gesi asilia ambayo ni vyanzo vikuu vya utoaji wa CO2. Kanada inajulikana kwa kuwa na moja ya viwango vikubwa vya utoaji wa gesi chafu kwa kila mtu kutokana na sababu hizi pamoja na hali ya hewa yake ambayo inahitaji matumizi makubwa ya nishati kwa ajili ya kupasha moto wakati wa baridi kali."
global_facts,"Kufikia 2019, ni asilimia ngapi ya Wahindi wanasema ni muhimu kumwamini Mungu ili kuwa na maadili mema?","[0.59, 0.69, 0.79, 0.89]",C,"Kulingana na utafiti uliofanywa na Pew Research Center uliochapishwa mnamo Juni 2020, asilimia 79 ya Wahindi walisema ni muhimu kumwamini Mungu ili kuwa na maadili mema na kuwa na maadili. Hivyo, jibu sahihi ni C) 0.79."
global_facts,"Je, ni asilimia ngapi ya watoto wenye umri wa miaka 13-15 nchini China ambao waliripoti kuwa katika mapambano ya kimwili shuleni, mara moja au zaidi katika kipindi cha miezi 12 iliyopita kufikia 2015?","[0.09, 0.19, 0.39, 0.59]",B,"Jibu sahihi ni B) 0.19. Asilimia 19 ya watoto wenye umri wa miaka 13-15 nchini China waliripoti kuwa katika mapambano ya kimwili shuleni, mara moja au zaidi katika kipindi cha miezi 12 iliyopita kufikia mwaka 2015."
global_facts,Asilimia ya watoto nchini Ethiopia (wenye umri wa miaka 8) walioripoti adhabu ya kimwili na walimu katika muda wa wiki iliyopita mwaka 2009 ilikuwa takriban?,"[0.18, 0.38, 0.58, 0.78]",B,"Kwa bahati mbaya, sina data maalum ya moja kwa moja kuhusu asilimia ya watoto nchini Ethiopia walioripoti adhabu ya kimwili na walimu mwaka 2009. Hata hivyo, ni muhimu kutambua kwamba adhabu ya kimwili kwa watoto shuleni imekuwa suala la wasiwasi katika nchi nyingi, ikiwemo Ethiopia. Ili kupata jibu sahihi, ningependekeza kutafuta ripoti za utafiti au takwimu rasmi zilizotolewa na serikali ya Ethiopia au mashirika ya kimataifa yanayoshughulikia masuala ya elimu na haki za watoto kwa mwaka huo."
global_facts,"Kufikia 2018, ni asilimia ngapi ya watu kutoka Tunisia wanasema kwamba kuwa na idadi inayoongezeka ya watu wa rangi nyingi tofauti, makabila na mataifa tofauti tofauti katika nchi yao huifanya iwe mahali pazuri pa kuishi (kinyume na kuwa jambo mbaya zaidi au lisiloleta utofauti)?","[0.24, 0.39, 0.54, 0.69]",A,"Kwa mujibu wa ripoti ya ""Global Attitudes Survey"" iliyotolewa na Pew Research Center mwaka 2018, asilimia 54 ya watu kutoka Tunisia walikubaliana kwamba kuwa na idadi inayoongezeka ya watu wa rangi nyingi tofauti, makabila na mataifa tofauti tofauti katika nchi yao huifanya iwe mahali pazuri pa kuishi. Hivyo, jibu sahihi ni C) 0.54."
global_facts,"Kufikia 2015, kiwango cha uzazi duniani kilikuwa takriban","['watoto 1.5 kwa kila mwanamke', 'watoto 2.5 kwa kila mwanamke', 'watoto 3.5 kwa kila mwanamke', 'watoto 4.5 kwa kila mwanamke']",B,"Kufikia mwaka 2015, kiwango cha uzazi duniani kilikuwa takriban B) watoto 2.5 kwa kila mwanamke."
global_facts,Mapato ya wastani ya kimataifa ni nini kufikia 2020?,"[300, 1000, 10000, 30000]",C,"Hadi kufikia mwaka 2020, mapato ya wastani ya kimataifa yanaweza kutofautiana kulingana na nchi na eneo. Hata hivyo, hakuna data ya moja kwa moja inayopatikana kwa namba zilizotajwa katika swali lako (A) 300, (B) 1000, (C) 10000, (D) 30000) kuhusiana na mapato ya wastani ya kimataifa. Kwa ujumla, mapato ya wastani ya kimataifa yanaweza kuhesabiwa kwa kutumia takwimu za pato la taifa kwa kila mtu (GDP per capita) ambalo linatofautiana sana kati ya nchi zinazoendelea na zilizoendelea.

Kwa mfano, kulingana na Benki ya Dunia na IMF, GDP per capita ya dunia ilikuwa karibu $11,000 hadi $12,000 USD mnamo 2020. Hata hivyo, hii ni wastani ulioathiriwa na mapato ya juu sana katika nchi zilizoendelea na mapato ya chini katika nchi zinazoendelea.

Kwa hiyo, jibu sahihi kwa swali lako linaweza kutegemea zaidi ufafanuzi wa ""mapato ya wastani ya kimataifa"" na data husika iliyotumika. Hakuna jibu moja kwa moja kati ya chaguo ulizotoa bila muktadha zaidi kuhusu data iliyotumika."
global_facts,Kabla ya kuchaguliwa tena kwa muhula wa tatu kama rais ni Wamarekani wangapi waliidhinisha kugombea mara ya tatu?,"[0.2, 0.4, 0.6, 0.8]",C,"Hakuna rais wa Marekani aliyewahi kuchaguliwa kwa muhula wa tatu isipokuwa Franklin D. Roosevelt. Roosevelt alichaguliwa kwa muhula wa tatu mwaka wa 1940 na kwa muhula wa nne mwaka wa 1944. Baada ya hapo, marekebisho ya 22 ya Katiba ya Marekani yalipitishwa mwaka wa 1951, ambayo yalizuia rais kugombea zaidi ya mihula miwili. Kwa hivyo, jibu sahihi kwa swali lako ni:

A) 0.2"
global_facts,"Kufikia 2019, ni takriban asilimia ngapi ya Waitaliano wanasema ni muhimu sana kuwa na uhuru wa vyombo vya habari katika nchi yetu bila udhibiti wa serikali/nchi?","[0.41, 0.56, 0.71, 0.86]",B,"Kulingana na data kutoka Eurobarometer ya 2019, takriban asilimia 71 (C) ya Waitaliano waliona ni muhimu sana kuwa na uhuru wa vyombo vya habari katika nchi yao bila udhibiti wa serikali/nchi."
global_facts,Matumizi ya fedha za serikali katika elimu duniani ni takriban asilimia ngapi ya Pato la Taifa kufikia mwaka wa 2017?,"[0.01, 0.02, 0.04, 0.08]",C,"Kwa mujibu wa data iliyotolewa na UNESCO na ripoti mbalimbali za kiuchumi, matumizi ya serikali katika elimu kama asilimia ya Pato la Taifa (GDP) hutofautiana kati ya nchi na nchi. Hata hivyo, wastani wa kimataifa mara nyingi huwa kati ya asilimia 4 hadi 6 ya Pato la Taifa. Hivyo, kati ya majibu yaliyotolewa, chaguo C) 0.04 (ambalo linamaanisha asilimia 4) linaonekana kuwa karibu zaidi na wastani huu wa kimataifa kwa matumizi ya fedha za serikali katika elimu kama asilimia ya Pato la Taifa kufikia mwaka wa 2017."
global_facts,"Kufikia 2013, ni nchi gani kati ya zifuatazo zilikuwa na kiwango cha juu zaidi cha ukosefu wa makazi kwa kila mtu?","['Marekani', 'Chile', 'Ireland', 'Uhispania']",A,"Kufikia mwaka 2013, Marekani ilikuwa na kiwango cha juu zaidi cha ukosefu wa makazi kulinganisha na nchi za Chile, Ireland, na Uhispania. Marekani imekuwa na changamoto kubwa ya ukosefu wa makazi, hasa katika miji mikubwa kama New York na Los Angeles. Hata hivyo, ni muhimu kuzingatia kuwa takwimu za ukosefu wa makazi zinaweza kutofautiana kulingana na jinsi zinavyokusanywa na kufafanuliwa katika kila nchi."
global_facts,"Kwa ujumla, kiwango cha ukuaji wa mapato ya wastani katika nchi zilizoendelea kidogo kati ya 1960 na 1995","['ilikuwa takriban sufuri', 'ilizidi ile ya nchi zenye mapato ya juu', 'ilizidi ile ya Uingereza wakati wa mapinduzi ya viwanda', 'ilikuwa takriban 3.0% kwa mwaka']",C,"Jibu sahihi ni B) ilizidi ile ya nchi zenye mapato ya juu.

Katika kipindi cha kati ya 1960 na 1995, nchi zilizoendelea kidogo zilishuhudia viwango vya ukuaji wa mapato ambavyo mara nyingi vilikuwa vya juu ikilinganishwa na nchi zenye mapato ya juu. Hii ni kwa sababu nchi zinazoendelea zilikuwa zinatoka kwenye msingi mdogo wa kiuchumi na zilikuwa na nafasi kubwa zaidi ya kukua kwa kasi kubwa zaidi kuliko nchi zilizoendelea ambazo tayari zilikuwa na uchumi ulioimarika."
global_facts,"Kufikia 2015, ni takriban asilimia ngapi ya eneo la ardhi duniani lina misitu?","[0.15, 0.3, 0.45, 0.6]",B,"Kufikia mwaka 2015, takriban asilimia 30 ya eneo la ardhi duniani lilikuwa limefunikwa na misitu. Hivyo, jibu sahihi ni B) 0.3."
global_facts,Kiwango kikubwa zaidi cha ukuaji wa idadi ya watu kimefanyika,"['barani Afrika, ambalo ndilo eneo lenye umaskini zaidi duniani lenye ukuaji wa chini wa uchumi kwa ujumla.', 'huko Asia, ambalo ni eneo lenye umaskini zaidi duniani lenye ukuaji thabiti wa uchumi kwa ujumla.', 'huko Asia, ambalo ni eneo lenye umaskini zaidi duniani lenye ukuaji wa chini wa uchumi kwa ujumla.', 'barani Afrika, ambalo ndilo eneo lenye umaskini zaidi duniani lenye ukuaji thabiti wa uchumi kwa ujumla.']",C,"Kiwango kikubwa zaidi cha ukuaji wa idadi ya watu kimefanyika:
A) barani Afrika

Bara la Afrika limekuwa na ukuaji mkubwa wa idadi ya watu katika miongo iliyopita, na inatarajiwa kuendelea kuwa na ukuaji wa juu katika siku zijazo. Hii inatokana na viwango vya juu vya uzazi na kuongezeka kwa matarajio ya maisha kutokana na maboresho katika huduma za afya. Ingawa uchumi wa nchi nyingi za Kiafrika unakua, bado kuna changamoto nyingi za kiuchumi na kijamii ambazo zinahitaji kushughulikiwa ili kuboresha maisha ya watu wake."
global_facts,Kiwango cha vifo vya VVU/UKIMWI duniani ni cha juu zaidi kwa makundi gani kati ya haya ya umri?,"['Chini ya 5', '5-14', '15-49', 'zaidi ya 50']",C,"Kundi la umri lenye kiwango cha juu zaidi cha vifo vya VVU/UKIMWI duniani ni C) 15-49. Hii ni kwa sababu kundi hili la umri lina uwezekano mkubwa wa kuwa na viwango vya juu vya shughuli za kijamii na kimapenzi ambazo zinaweza kuchangia maambukizi ya VVU. Pia, watu katika kundi hili la umri mara nyingi wako katika hatua za kazi na uzalishaji, hivyo wanaweza kukosa muda wa kutosha wa kupata matibabu au wanaweza kuchelewa kutafuta matibabu kutokana na majukumu mengine."
global_facts,"Kufikia 2015, kilimo kiliunda takriban asilimia ngapi ya Pato la Taifa la Marekani?","[0.01, 0.03, 0.09, 0.2]",A,"Kufikia mwaka 2015, kilimo kiliunda takriban asilimia 0.9 (C) ya Pato la Taifa la Marekani."
global_facts,"Kufikia 2017, ni asilimia ngapi ya Wahindi wanaishi mijini?","[0.19, 0.34, 0.49, 0.64]",B,"Kufikia mwaka 2017, takriban asilimia 34 ya Wahindi wanaishi mijini. Jibu sahihi ni B) 0.34."
global_facts,"Fikiria kauli zifuatazo: (1) Kadiri nchi zinavyozidi kuwa tajiri, idadi ya watu huelekea kuripoti kuridhika kwa wastani wa maisha. (2) Matukio muhimu ya maisha kama vile ndoa au talaka huathiri furaha yetu, lakini kwa kushangaza yana athari ndogo ya muda mrefu. Ni kauli gani kati ya hizi ni Kweli/Uongo, kufikia 2020?","['Kweli, Kweli', 'Kweli, Uongo', 'Uongo, Kweli', 'Uongo, Uongo']",A,"Kulingana na utafiti na data zilizopo hadi mwaka 2020:

Kauli ya kwanza: Kadiri nchi zinavyozidi kuwa tajiri, idadi ya watu huelekea kuripoti kuridhika kwa wastani wa maisha. Hii ni kweli kwa kiasi kikubwa. Utafiti unaonyesha kwamba kuna uhusiano kati ya utajiri wa nchi na kiwango cha kuridhika kwa maisha ya watu wake, hasa linapokuja suala la kuboresha miundombinu, huduma za afya, na elimu. Hata hivyo, uhusiano huu unaweza kutofautiana kutegemea na mambo mengine kama usawa wa kijamii na utawala bora.

Kauli ya pili: Matukio muhimu ya maisha kama vile ndoa au talaka huathiri furaha yetu, lakini kwa kushangaza yana athari ndogo ya muda mrefu. Hii pia ni kweli. Utafiti unaonyesha kwamba ingawa matukio kama ndoa au talaka yana athari kubwa ya muda mfupi kwenye hisia za furaha na kuridhika kwa mtu, watu wengi hurudi kwenye kiwango chao cha kawaida cha furaha baada ya muda fulani. Hii inajulikana kama ""hedonic adaptation.""

Kwa hiyo, majibu sahihi ni:
A) Kweli
B) Kweli"
global_facts,"Katika kilele chake, kulikuwa na tofauti gani ya takriban katika idhini ya kuondolewa kwa shule kutoka Kusini na sehemu nyingine za Marekani?","[0.8, 0.4, -0.4, -0.8]",B,"Swali lako linahusu tofauti katika idhini ya kuondolewa kwa shule kati ya Kusini mwa Marekani na sehemu nyingine za nchi hiyo. Hata hivyo, swali lako halitoi muktadha wa kutosha kuhusu ni kipindi gani kinachozungumziwa au ni data ipi hasa inayorejelewa. Kwa mfano, je, hii inahusu kipindi cha harakati za haki za kiraia katika miaka ya 1950 na 1960, au ni kipindi kingine? Aidha, ""idhini ya kuondolewa kwa shule"" inaweza kumaanisha mambo mengi, kama vile desegregation (kuondoa ubaguzi wa rangi shuleni), ambayo ilikuwa suala kubwa hasa katika Kusini mwa Marekani.

Kwa kuzingatia historia ya Marekani, Kusini mwa nchi hiyo kwa kawaida ilikuwa na upinzani mkubwa zaidi kuhusu desegregation ikilinganishwa na sehemu nyingine za Marekani. Hii inaweza kuashiria kuwa tofauti katika idhini ya kuondolewa kwa ubaguzi wa rangi shuleni ilikuwa kubwa, na Kusini ikionyesha idhini ndogo zaidi ikilinganishwa na sehemu nyingine.

Kwa kuwa sina data halisi au muktadha zaidi kutoka kwa swali lako, siwezi kutoa jibu sahihi kati ya chaguo ulizotoa (A) 0.8, (B) 0.4, (C) -0.4, (D) -0.8. Hata hivyo, kulingana na historia, ni wazi kwamba tofauti ilikuwa hasi, ikimaanisha kuwa Kusini ilikuwa na idhini ndogo zaidi ikilinganishwa na sehemu nyingine. Kwa hivyo"
global_facts,"Kufikia 2013, sehemu ya watu nchini Marekani ambao wanafikiri vyama vya siasa ni fisadi ni","[0.36, 0.56, 0.76, 0.96]",C,"Samahani, siwezi kutoa jibu la moja kwa moja kwa swali hili kwa sababu hakuna data maalum inayotolewa kuhusu maoni ya watu kuhusu ufisadi wa vyama vya siasa nchini Marekani kwa mwaka 2013 katika swali lako. Hata hivyo, ni muhimu kutambua kwamba maoni ya watu kuhusu vyama vya siasa yanaweza kutofautiana sana na yanaweza kuathiriwa na matukio ya kisiasa ya wakati huo, hivyo data ya utafiti wa maoni inaweza kubadilika mara kwa mara. Kwa taarifa sahihi zaidi, ningependekeza kutafuta utafiti wa maoni uliofanywa mwaka 2013 kuhusu mtazamo wa ufisadi katika vyama vya siasa nchini Marekani."
global_facts,Kati ya nchi zifuatazo ni ipi iliyowekeza sehemu kubwa ya Pato la Taifa katika nishati mbadala mwaka 2015?,"['China', 'Japani', 'Chile', 'India']",C,"Kufikia mwaka 2015, China ilikuwa imejitokeza kama mmoja wa wawekezaji wakubwa zaidi duniani katika nishati mbadala. China ilikuwa imeongeza uwekezaji wake katika nishati mbadala kwa kiasi kikubwa, hasa katika teknolojia za umeme wa jua na upepo, ikiwa ni sehemu ya juhudi zake za kupunguza uchafuzi wa mazingira na kuendeleza vyanzo vya nishati vinavyoweza kurejeshwa. Hivyo, kati ya nchi zilizotajwa, China (A) ndiyo iliyowekeza sehemu kubwa ya Pato la Taifa katika nishati mbadala mwaka 2015."
global_facts,"Kuanzia mwaka 2020, ni kiasi gani unahitaji kupata kila mwaka ili uwe miongoni mwa asilimia moja ya matajiri duniani?","[150000, 75000, 35000, 15000]",C,"Kulingana na ripoti mbalimbali na tafiti zilizofanywa na taasisi kama vile World Bank na Credit Suisse, kiwango cha mapato kinachohitajika kuingia kwenye kundi la asilimia moja ya watu matajiri zaidi duniani kinatofautiana kulingana na nchi na mazingira ya kiuchumi. Hata hivyo, kwa ujumla, kiwango cha mapato kinachokadiriwa kuingia kwenye kundi hili ni kikubwa zaidi ya chaguo B) $75,000 na C) $35,000 kwa mwaka.

Kwa mfano, ripoti ya Credit Suisse ya mwaka 2020 inaonyesha kuwa mtu anahitaji kuwa na utajiri wa angalau $1 milioni USD ili kuwa miongoni mwa asilimia moja ya watu matajiri zaidi duniani. Hii inaashiria kuwa mapato ya kila mwaka yanapaswa kuwa juu zaidi ili kufikia kiwango hiki cha utajiri. Kwa hiyo, chaguo A) $150,000 linaweza kuwa karibu zaidi na ukweli, ingawa hii bado ni makadirio na inaweza kutofautiana kulingana na vyanzo na mbinu za utafiti."
